carat,cut,color,clarity,depth,table,x,y,z,price
1,Very Good,H,VS2,62.9,57,6.31,6.35,3.98,5121
1,Very Good,G,VS2,63.3,58,6.39,6.27,4.01,6048
0.51,Ideal,J,VS1,61.6,54,5.14,5.18,3.18,988
1.21,Very Good,F,VS2,63.3,58,6.73,6.67,4.24,7826
0.35,Ideal,F,SI1,61.1,56,4.56,4.58,2.79,707
1.17,Fair,I,I1,64.5,59,6.67,6.47,4.25,2336
0.31,Very Good,F,VS1,60.9,56,4.37,4.38,2.66,675
1.1,Very Good,D,SI2,61.6,57,6.61,6.67,4.09,5226
0.3,Ideal,D,VS2,60.9,57,4.34,4.36,2.65,857
2,Good,F,SI1,62.8,62,8,8.03,5.03,18069
0.57,Ideal,D,SI1,62.4,56,5.29,5.32,3.31,1754
1.91,Premium,G,SI2,61.9,58,7.9,7.84,4.87,9038
0.33,Premium,F,VS2,60,60,4.45,4.49,2.68,577
0.3,Ideal,D,VS2,61,55,4.38,4.34,2.66,778
0.88,Good,I,SI1,60.2,64,6.22,6.18,3.73,2581
1.59,Very Good,J,VS2,62.9,58.1,7.39,7.45,4.66,8526
1.02,Ideal,G,IF,62.3,57,6.43,6.5,4.03,8955
0.32,Ideal,F,VVS1,62.3,56,4.38,4.35,2.72,990
0.71,Premium,F,VS1,59.2,58,5.87,5.82,3.46,2839
1.09,Ideal,G,VS1,60.4,58,6.67,6.7,4.04,8296
1.51,Very Good,I,SI1,61.6,58,7.35,7.3,4.51,9283
2.06,Fair,J,VS1,64.6,58,7.91,8.04,5.15,14750
0.36,Ideal,E,VS1,60.8,55,4.58,4.63,2.8,767
1.04,Premium,F,VS2,60.1,59,6.61,6.56,3.96,6458
1.58,Very Good,H,VS2,61.4,60,7.49,7.44,4.58,10608
1,Fair,G,VS2,44,53,6.31,6.24,4.12,4032
0.51,Very Good,F,VS2,58.6,58,5.22,5.29,3.08,1774
1.02,Good,F,VS2,63.3,59,6.37,6.4,4.04,6479
0.34,Ideal,D,SI1,62.8,55,4.5,4.45,2.81,803
1.01,Very Good,E,SI1,60,60,6.43,6.51,3.88,5461
0.53,Ideal,I,VS2,62.2,56,5.15,5.2,3.22,1163
0.3,Ideal,G,IF,62.1,55,4.32,4.34,2.69,863
0.5,Premium,E,SI1,59.3,59,5.19,5.24,3.09,1410
0.51,Premium,F,VS1,60.7,59,5.11,5.13,3.11,1627
0.53,Very Good,G,SI2,63.4,55,5.1,5.19,3.26,1079
1.51,Premium,I,VS2,61.8,59,7.36,7.4,4.56,9301
0.49,Ideal,G,VS2,61.1,57,5.12,5.09,3.12,1246
0.37,Ideal,G,SI2,61.3,55,4.64,4.66,2.85,518
1.06,Ideal,G,VVS2,61,57,6.55,6.57,4,7900
0.41,Ideal,D,VS2,62.8,55,4.73,4.7,2.96,1076
1.2,Very Good,I,SI1,62.6,58.2,6.71,6.74,4.21,5280
0.3,Very Good,D,SI1,61.3,60,4.26,4.32,2.63,552
0.77,Ideal,I,SI1,61.5,56,5.9,5.93,3.64,2946
0.72,Very Good,E,SI2,59.9,57,5.85,5.9,3.52,2573
0.9,Fair,G,SI2,65.4,57,6.01,5.97,3.98,2376
0.32,Ideal,H,SI1,61.5,55,4.41,4.43,2.72,434
2,Good,G,SI1,59.1,61,8.14,8.18,4.82,17930
1.2,Premium,H,VS2,60.6,58,6.82,6.88,4.15,6547
0.9,Very Good,E,SI1,60.1,58,6.25,6.29,3.77,4034
1.22,Ideal,I,SI1,62.6,57,6.8,6.77,4.25,5807
1.24,Ideal,H,SI2,59.5,61,6.98,7.03,4.17,5937
1.29,Premium,I,SI1,62,59,7.03,6.98,4.34,6140
0.32,Premium,I,VVS1,60.1,61,4.45,4.4,2.66,756
0.51,Ideal,D,VS1,62.3,56,5.09,5.12,3.18,1882
0.8,Very Good,I,SI2,60.7,56,6.01,6.03,3.66,2329
0.28,Premium,E,VVS1,61.1,60,4.21,4.17,2.56,828
0.77,Ideal,F,SI1,61.5,55,5.88,5.92,3.63,3321
1,Fair,E,SI2,65.2,56,6.3,6.12,4.05,4256
1.6,Premium,G,VVS2,60.6,60,7.57,7.51,4.57,16215
1.39,Premium,I,I1,62.6,57,7.15,7.1,4.46,3985
0.51,Premium,E,VS2,59.2,58,5.27,5.23,3.11,1662
1.02,Very Good,I,SI2,62.6,56,6.41,6.44,4.02,4084
0.31,Ideal,D,VS1,60.6,57,4.36,4.39,2.65,713
0.41,Premium,D,VS1,60.6,59,4.84,4.8,2.92,1082
0.6,Good,F,SI2,62,62,5.33,5.4,3.32,1306
0.4,Ideal,G,SI1,60.1,56,4.8,4.85,2.9,1084
2,Premium,G,SI2,61.1,60,8.1,8.03,4.93,13986
0.51,Ideal,G,VVS2,61.8,56,5.16,5.1,3.17,1974
1.19,Premium,I,SI1,62.2,58,6.77,6.73,4.2,4865
0.4,Ideal,E,SI1,62.2,54,4.74,4.78,2.96,673
0.4,Very Good,D,VS2,62.8,58,4.66,4.71,2.94,993
1.01,Ideal,G,VS2,62.7,56,6.43,6.39,4.02,6108
0.5,Fair,J,VS1,66.8,57,4.89,4.84,3.25,949
0.7,Premium,I,VS1,62.9,61,5.64,5.62,3.54,2234
1.19,Premium,D,SI2,58.8,58,7.04,6.9,4.1,5504
0.4,Premium,E,VS1,60.3,58,4.82,4.8,2.9,1125
0.7,Good,F,VS2,63.5,56,5.64,5.45,3.52,2212
0.3,Premium,E,VS2,62.6,62,4.25,4.21,2.65,788
1.71,Premium,H,VVS2,61.4,59,7.67,7.77,4.74,14731
1,Ideal,G,VS1,62.6,56,6.39,6.36,3.99,6377
1.1,Very Good,I,SI2,62.8,57,6.56,6.63,4.14,4083
0.27,Ideal,E,VVS1,62.3,56,4.15,4.17,2.59,622
0.31,Very Good,H,VVS2,61.4,58,4.32,4.37,2.67,625
0.51,Ideal,E,VS2,62.4,57,5.13,5.1,3.19,1781
0.9,Very Good,G,SI1,62.7,59,6.12,6.17,3.85,4059
0.38,Very Good,G,VVS1,59.9,56,4.73,4.75,2.84,970
1.08,Very Good,F,SI2,62.6,56,6.55,6.61,4.12,4407
0.3,Very Good,D,SI1,58.8,57,4.4,4.44,2.6,515
1.25,Premium,I,VS2,61,59,6.98,6.89,4.23,6084
0.36,Ideal,D,SI1,60.3,56,4.65,4.61,2.79,851
0.96,Premium,F,SI1,60.6,62,6.39,6.35,3.86,4480
0.56,Very Good,E,VS2,61.1,57,5.33,5.38,3.27,1770
1,Good,H,SI2,64.1,61,6.36,6.27,4.05,3640
0.79,Ideal,D,SI1,61.2,56,5.95,6.02,3.66,3242
1.2,Very Good,I,SI1,60,60,6.81,6.89,4.11,5408
1.52,Very Good,H,SI1,60.9,59,7.43,7.49,4.54,9642
0.91,Very Good,E,SI1,63.1,58,6.17,6.12,3.88,4434
2.11,Ideal,J,VS1,61.8,56.2,8.2,8.23,5.07,15766
0.71,Premium,E,VS2,62.3,58,5.71,5.66,3.54,2823
0.51,Fair,E,SI1,55.8,61,5.43,5.35,3.01,1340
0.71,Ideal,H,VVS1,61.1,56,5.78,5.81,3.53,3137
0.4,Ideal,E,VVS2,62.2,56,4.71,4.78,2.95,1158
0.41,Premium,F,VS1,62.6,58,4.75,4.74,2.97,1076
0.5,Ideal,D,VS1,60.6,57,5.15,5.18,3.13,2454
0.53,Premium,J,VS2,60.9,59,5.27,5.2,3.19,1122
1.14,Premium,J,SI1,62.4,59,6.7,6.62,4.16,3792
0.7,Good,F,VS2,59.1,61,5.76,5.84,3.43,2846
0.91,Good,E,SI1,63.5,57,6.07,6.11,3.87,4211
1.17,Fair,I,SI2,59.2,68,6.91,6.84,4.07,3833
0.57,Ideal,E,VS1,61.8,55,5.34,5.39,3.32,2192
0.7,Ideal,E,VS2,62.5,58,5.63,5.67,3.53,2917
1.03,Premium,H,VS1,59.2,58,6.66,6.61,3.92,4874
0.38,Good,G,VS2,58.8,62,4.68,4.71,2.76,771
0.57,Premium,E,SI1,58.9,59,5.41,5.35,3.17,1406
1,Good,F,SI2,63.4,60,6.28,6.33,4,3801
0.33,Ideal,E,VS1,61.5,56,4.45,4.5,2.75,692
0.56,Very Good,E,SI1,62.8,57.6,5.26,5.31,3.32,1659
0.72,Premium,G,SI2,60.6,61,5.83,5.75,3.51,1588
0.77,Good,E,SI2,64.1,56,5.84,5.77,3.72,2005
1,Premium,H,SI1,61.8,59,6.4,6.35,3.94,4150
0.32,Ideal,G,VS1,62.3,56,4.39,4.37,2.73,828
1.01,Premium,F,SI2,61.8,59,6.41,6.31,3.93,4008
1.02,Premium,G,VVS1,63,58,6.43,6.4,4.04,7797
1.5,Premium,J,SI1,62.1,57,7.42,7.26,4.56,5536
0.59,Ideal,E,VS2,62.1,55,5.4,5.42,3.36,1875
0.36,Ideal,F,VS1,61.3,54,4.63,4.65,2.84,803
0.24,Very Good,E,VVS2,61.1,60,4.01,4.07,2.47,478
0.5,Ideal,E,VS1,62.3,55,5.12,5.09,3.18,1724
0.84,Premium,F,SI1,59,59,6.18,6.13,3.63,3115
0.45,Good,G,VVS1,64,57,4.86,4.82,3.1,1254
0.63,Ideal,G,SI2,62.8,56.3,5.34,5.54,3.42,1407
1.09,Ideal,F,SI2,61.6,54,6.69,6.62,4.1,3882
1.2,Fair,F,SI2,63.4,60,6.56,6.65,4.19,5445
0.31,Ideal,E,SI1,62.1,55,4.33,4.36,2.7,516
1.13,Premium,I,VS2,62,58,6.64,6.69,4.13,4611
0.32,Very Good,E,VS2,60.5,58,4.4,4.42,2.67,561
0.32,Very Good,E,VS2,62,54,4.37,4.41,2.72,702
1.01,Ideal,G,SI1,61.4,57,6.44,6.5,3.97,4653
0.71,Very Good,H,SI2,61.8,58,5.67,5.73,3.52,2141
1,Good,D,VS1,57.8,61,6.62,6.56,3.81,7500
2.01,Fair,H,SI2,65.8,63,7.77,7.68,5.08,13587
2,Ideal,F,I1,60.3,56,8.27,8.16,4.94,10685
1.21,Premium,F,SI1,60,60,6.96,6.91,4.16,6659
0.42,Very Good,G,SI1,63.1,56,4.79,4.75,3.01,882
1.36,Premium,G,I1,62.1,57,7.11,7.06,4.4,4509
0.51,Good,G,SI1,63.7,55,5.07,5.1,3.24,1172
0.6,Very Good,H,VS1,60.2,60,5.45,5.48,3.29,1679
0.51,Ideal,F,VVS2,61.9,56,5.09,5.14,3.16,2098
0.52,Premium,G,VS1,59.1,60,5.24,5.19,3.08,1622
0.5,Ideal,E,VS1,62.7,57,5.01,5.03,3.15,1591
0.31,Premium,E,VS1,60.5,59,4.36,4.37,2.64,734
1.01,Very Good,F,VS2,62.8,59,6.33,6.41,4,6416
0.3,Ideal,H,VVS2,60.4,56,4.36,4.32,2.62,776
0.3,Good,I,SI1,64.1,57,4.25,4.3,2.74,391
0.51,Very Good,D,SI1,63.2,55,5.12,5.07,3.22,1562
0.56,Ideal,D,SI2,61.3,56,5.3,5.33,3.26,1243
0.37,Premium,E,VS2,59.1,60,4.66,4.68,2.76,811
0.92,Good,H,VS1,62.3,63,6.18,6.3,3.88,4116
0.51,Premium,D,SI1,60.1,60,5.15,5.17,3.1,1569
1.09,Ideal,H,SI1,62.3,55,6.58,6.61,4.11,5125
1.73,Premium,G,VS1,62.8,57,7.72,7.57,4.8,15151
1.04,Very Good,I,SI1,62.5,62,6.39,6.45,4.01,4175
0.3,Fair,E,VS1,64.5,56,4.26,4.2,2.73,799
0.59,Premium,H,SI1,61.9,59,5.43,5.34,3.33,1265
2.01,Good,I,SI2,64.6,57,7.82,7.88,5.07,12681
0.4,Good,D,VVS2,60.8,62,4.74,4.77,2.89,1080
0.38,Very Good,E,VS2,60.5,58,4.66,4.7,2.83,866
2,Premium,G,SI2,60.7,60,8.13,8.07,4.92,10833
0.5,Very Good,G,VS1,62.9,58,5.06,5.08,3.19,1569
0.7,Premium,G,VS1,61,59,5.68,5.77,3.49,2512
0.44,Ideal,E,VS2,62.4,57,4.88,4.9,3.05,1003
0.47,Good,E,VVS1,65.2,56,4.86,4.89,3.18,1613
1.7,Ideal,E,SI2,61.6,57,7.63,7.57,4.68,9139
0.54,Ideal,F,VS2,61,56,5.27,5.32,3.23,1615
0.31,Ideal,E,SI1,61.5,55,4.37,4.41,2.7,660
1,Premium,F,SI1,62.3,59,6.37,6.43,3.99,5197
0.54,Very Good,D,VS2,60.7,57,5.24,5.29,3.2,2113
1.07,Ideal,E,VVS2,61.3,56,6.53,6.6,4.02,10222
1.5,Ideal,I,SI1,59.4,60,7.54,7.5,4.47,8555
0.72,Very Good,E,SI1,62.1,57,5.69,5.75,3.55,2578
1.22,Premium,E,SI1,62.3,59,6.8,6.74,4.22,7395
1.19,Ideal,H,I1,61.5,57,6.83,6.79,4.19,3732
0.7,Premium,H,SI2,61,59,5.76,5.71,3.5,1974
1.5,Premium,I,VS1,61.6,59,7.32,7.26,4.49,9828
1.13,Premium,G,VS2,62.7,57,6.67,6.61,4.16,6379
1.01,Premium,H,I1,58.4,60,6.53,6.48,3.8,2206
0.72,Premium,F,VS1,62.4,58,5.83,5.7,3.6,2802
1.01,Premium,G,SI2,60.1,60,6.48,6.44,3.88,4270
1.5,Good,D,SI2,63.8,58,7.2,7.16,4.58,8518
0.6,Ideal,D,VVS1,62.5,55,5.4,5.42,3.38,4172
1.01,Good,F,SI2,63.7,60,6.37,6.29,4.02,3897
1.13,Premium,H,SI1,60.1,60,6.77,6.73,4.06,5050
0.51,Very Good,F,VVS2,62,55,5.11,5.14,3.17,2041
0.71,Premium,G,IF,61.9,58,5.74,5.77,3.56,3545
2.41,Premium,J,VS1,61.1,60,8.66,8.6,5.27,15320
0.24,Very Good,F,VVS1,59.2,59,4.04,4.07,2.4,552
0.52,Ideal,G,VS1,61.8,55,5.17,5.21,3.21,1689
0.6,Ideal,F,VS1,61.9,55,5.4,5.42,3.35,2201
1.56,Very Good,I,SI1,61.3,57,7.48,7.54,4.6,9494
1.83,Very Good,E,SI2,62,57,7.81,7.89,4.87,12379
1.7,Ideal,E,SI1,60.1,57,7.71,7.74,4.64,14623
0.3,Fair,F,SI1,63.1,58,4.3,4.22,2.69,496
0.32,Premium,I,SI1,62.7,58,4.34,4.37,2.73,432
0.5,Ideal,E,VS2,61.3,57,5.13,5.15,3.15,1624
0.7,Very Good,I,VS1,61.9,58,5.7,5.73,3.54,2304
0.56,Ideal,G,IF,61.8,56,5.28,5.34,3.28,2442
0.71,Ideal,I,VS2,61.5,55,5.76,5.78,3.55,2878
0.3,Premium,H,VS1,60.4,61,4.34,4.3,2.61,675
1.5,Very Good,H,VS2,61.5,57,7.32,7.37,4.52,8936
1.58,Ideal,E,VS1,62.6,56,7.44,7.41,4.65,18057
1.71,Ideal,J,VS1,62.4,56,7.63,7.59,4.75,10778
0.85,Premium,D,SI2,58.5,60,6.23,6.21,3.64,3398
0.34,Ideal,H,IF,61.8,54,4.51,4.55,2.8,863
1.51,Good,I,VS1,65.8,57,7.09,7.17,4.69,8210
1.1,Ideal,G,VS2,62.5,54,6.59,6.62,4.12,7074
0.35,Ideal,D,VVS1,61,55,4.62,4.59,2.81,1303
1.1,Premium,G,VS1,58.4,60,6.85,6.81,3.99,7399
0.78,Ideal,D,VS1,62.1,55,5.9,5.95,3.68,4336
0.38,Premium,I,VS2,61.8,59,4.64,4.61,2.86,812
0.3,Premium,H,VVS1,63,58,4.25,4.22,2.67,878
0.9,Premium,G,VS2,62.8,60,6.14,6.08,3.84,4052
0.33,Ideal,F,IF,61.8,56,4.42,4.46,2.74,978
0.92,Ideal,E,SI2,62.2,56,6.24,6.2,3.87,3941
0.7,Very Good,D,VVS2,62.3,56,5.66,5.7,3.54,3622
1.56,Ideal,G,SI1,60.4,56,7.51,7.55,4.55,13724
0.4,Very Good,E,VVS2,61,55,4.77,4.81,2.92,1106
1.35,Premium,E,SI2,61.5,58,7.11,7.06,4.36,5758
1.51,Premium,H,VS1,62.1,58,7.32,7.26,4.53,10775
1.01,Good,E,VVS2,64.2,57,6.3,6.34,4.06,7293
0.72,Ideal,F,SI2,61.8,57,5.75,5.78,3.56,2456
0.3,Good,E,SI1,63.7,59,4.21,4.27,2.7,526
0.41,Premium,G,VVS2,61.6,58,4.8,4.74,2.94,1076
0.56,Very Good,D,SI1,62.5,58,5.23,5.27,3.28,1578
0.71,Premium,E,SI2,62.7,59,5.66,5.7,3.56,2322
0.33,Very Good,I,VS1,63.2,57,4.4,4.37,2.77,668
0.23,Ideal,E,VS2,61.8,54,3.94,3.96,2.44,548
1,Fair,G,I1,64.9,56,6.2,6.14,4.01,2398
0.91,Ideal,D,SI2,62.2,57,6.21,6.15,3.85,2803
0.43,Ideal,H,SI1,61.5,57,4.88,4.84,2.99,1045
0.24,Premium,D,VS2,61.4,55,4.05,3.99,2.47,485
1.31,Ideal,F,VS2,59.6,60,7.06,7.16,4.24,10243
0.9,Very Good,F,SI1,63.3,55,6.18,6.12,3.89,4545
1.09,Premium,H,SI2,62,57,6.61,6.55,4.08,4700
1.96,Fair,I,I1,66.8,55,7.62,7.6,5.08,6147
1.04,Ideal,I,VS1,63,56,6.44,6.41,4.05,4696
1.51,Premium,G,SI1,62.3,59,7.29,7.21,4.52,7577
1.25,Ideal,J,VS2,62.6,54,6.94,6.9,4.33,5067
0.41,Very Good,E,VVS1,62.9,59,4.72,4.76,2.98,1367
1.3,Premium,H,SI1,62.9,60,6.95,6.88,4.35,5671
1.6,Ideal,E,SI2,62.7,53.9,7.43,7.49,4.68,10798
0.51,Premium,G,VVS1,60.2,58,5.2,5.24,3.14,1925
0.75,Very Good,D,SI2,63.6,58,5.71,5.76,3.65,2618
1,Ideal,E,SI1,61.4,58,6.41,6.43,3.94,5555
0.9,Very Good,F,SI2,60.3,63,6.28,6.21,3.77,3630
0.59,Ideal,E,VS2,60.2,61,5.43,5.47,3.28,1941
0.41,Very Good,E,SI1,62.4,55,4.74,4.78,2.97,755
1.22,Premium,H,SI1,62.4,58,6.82,6.77,4.24,5997
0.23,Ideal,F,VVS2,62.3,56,3.95,4.01,2.48,530
0.41,Ideal,F,VVS2,61.4,56,4.76,4.81,2.94,1115
0.9,Very Good,H,VS2,61.8,56,6.18,6.25,3.84,4155
1.08,Premium,E,VS2,59.4,59,6.71,6.68,3.98,7548
0.7,Very Good,G,SI2,59,62,5.79,5.81,3.42,2872
0.32,Ideal,H,IF,61.6,56,4.4,4.43,2.72,796
1.06,Premium,H,SI1,62.8,58,6.49,6.47,4.07,4872
0.3,Ideal,H,VVS2,61.6,55,4.3,4.34,2.66,605
0.7,Ideal,F,VVS1,62.4,55,5.63,5.71,3.54,3830
0.51,Very Good,D,VVS2,62.4,58,5.1,5.13,3.19,2220
0.76,Ideal,F,SI2,61.6,57,5.91,5.85,3.62,2253
0.37,Ideal,F,VVS2,60.7,57,4.67,4.69,2.84,839
0.51,Ideal,D,VS1,60.7,57,5.18,5.23,3.16,1826
1.09,Ideal,F,VVS2,62.1,56,6.55,6.59,4.08,10246
1.66,Ideal,H,IF,61.5,57,7.59,7.62,4.68,14724
1.21,Very Good,G,SI2,59.6,60,6.92,6.94,4.13,5556
0.72,Very Good,I,VS1,63.8,59,5.63,5.71,3.62,2441
1.58,Premium,G,VS1,62.1,59,7.46,7.43,4.62,12645
0.7,Good,E,VS2,60.1,62,5.77,5.74,3.46,2606
0.7,Ideal,F,VVS1,61.7,56,5.68,5.73,3.52,4951
0.72,Ideal,F,SI1,60.2,57,5.83,5.86,3.52,3242
0.79,Ideal,G,SI1,62.3,57,5.9,5.85,3.66,2898
1.53,Ideal,F,SI1,62.5,57,7.38,7.31,4.59,11525
0.41,Premium,E,SI2,61.3,59,4.8,4.85,2.96,683
1.01,Premium,G,SI2,60.1,59,6.45,6.39,3.86,4269
0.42,Good,F,SI1,63.4,56,4.75,4.78,3.02,722
2.01,Premium,G,SI2,62.3,60,8.04,7.97,4.99,15147
1.09,Premium,F,SI1,60.9,59,6.59,6.64,4.03,5287
0.5,Very Good,H,VS1,61,56,5.1,5.13,3.12,1598
0.23,Very Good,G,VVS1,60.2,59,4,4.01,2.41,415
1.2,Good,I,SI1,63.9,56,6.62,6.69,4.25,5211
0.32,Ideal,D,SI2,61.4,56,4.46,4.43,2.73,612
0.35,Premium,E,SI2,61,58,4.56,4.52,2.77,630
0.47,Ideal,I,VVS1,61,56,5.02,5.04,3.07,1050
0.7,Good,F,VS1,64,57,5.62,5.54,3.57,2441
0.77,Very Good,E,VS1,62,56,5.88,5.92,3.66,3318
0.76,Ideal,G,SI2,62.1,54,5.88,5.84,3.64,2143
1.02,Ideal,F,I1,61,56,6.53,6.51,3.98,3599
0.51,Very Good,G,VS1,62.9,58,5.05,5.1,3.19,1656
1.13,Premium,H,SI1,61.4,59,6.73,6.68,4.12,5338
1.07,Premium,G,SI2,59.8,60,6.65,6.7,3.99,4201
0.4,Very Good,H,IF,64,56,4.66,4.69,2.99,1044
1.16,Ideal,H,SI1,60,60,6.87,6.84,4.11,5852
0.51,Ideal,G,VS2,62.9,54,5.12,5.08,3.21,1546
0.5,Ideal,E,VS2,62.2,55,5.07,5.09,3.16,1624
0.35,Ideal,D,VS2,60.9,57,4.55,4.51,2.76,1063
0.46,Ideal,E,VS1,62.2,54,4.9,4.94,3.06,1393
1.51,Ideal,I,VS2,62.6,56,7.32,7.27,4.57,9234
0.54,Ideal,J,SI1,62.5,54,5.22,5.25,3.27,964
1.3,Ideal,J,SI1,61.5,55,7.03,7.06,4.33,5728
1.09,Premium,D,SI2,62.2,59,6.49,6.46,4.03,4682
0.31,Ideal,F,VS1,62.4,55,4.37,4.35,2.72,744
0.99,Ideal,F,SI1,62.1,58,6.33,6.4,3.95,6038
1.24,Ideal,H,VS2,61.8,55,6.91,6.95,4.28,8726
0.36,Very Good,G,VS1,60.7,57.1,4.57,4.65,2.79,821
1.18,Very Good,F,VVS2,60.1,58,6.88,6.92,4.15,11430
2.2,Premium,J,VS1,61.7,59,8.3,8.34,5.13,15064
0.54,Ideal,G,VVS2,61.4,55,5.3,5.22,3.23,2090
0.32,Very Good,F,VS1,60,62,4.44,4.49,2.68,798
0.52,Ideal,I,VS2,61.9,55,5.19,5.21,3.22,1214
0.35,Ideal,D,VS2,60.5,56,4.6,4.63,2.79,707
1.06,Premium,F,SI1,61,58,6.6,6.65,4.04,5142
0.78,Very Good,G,VS1,61.5,55,5.92,5.97,3.66,3472
1.06,Premium,F,SI2,62,59,6.57,6.52,4.06,4656
1,Fair,H,SI2,65.1,58,6.27,6.15,4.05,3640
0.54,Good,G,VS2,56.9,62,5.42,5.4,3.08,1637
1.5,Very Good,G,SI2,63.2,58,7.25,7.19,4.56,7098
0.9,Good,E,SI1,63.8,56,6.09,6.17,3.91,3510
1.35,Ideal,G,VS1,61.5,56,7.15,7.12,4.39,10378
0.24,Very Good,H,VVS1,62.3,56,3.99,4.02,2.49,449
1.26,Premium,H,SI2,58.6,59,7.09,7.04,4.14,5998
0.36,Ideal,F,SI1,62,56,4.59,4.54,2.83,770
1.5,Very Good,I,SI1,60.4,61,7.35,7.39,4.45,8590
0.9,Ideal,F,VS2,62.7,56,6.17,6.2,3.88,4678
0.36,Premium,D,VS2,61,58,4.62,4.59,2.81,1094
0.42,Ideal,G,VVS2,61.4,54,4.81,4.9,2.98,962
0.41,Ideal,G,VS2,62.2,57,4.71,4.74,2.94,827
0.66,Ideal,D,VVS2,61.6,57,5.57,5.64,3.45,3103
0.73,Ideal,I,VS2,61.6,55,5.82,5.84,3.59,2756
0.96,Premium,J,SI1,60.3,59,6.4,6.36,3.85,3269
0.38,Ideal,H,VVS2,62.3,53.3,4.65,4.69,2.91,832
0.43,Ideal,F,VVS1,61,56,4.87,4.9,2.98,1358
1.11,Good,I,VS1,59.2,64,6.8,6.77,4.02,4817
0.34,Ideal,E,VVS1,62.2,54,4.52,4.55,2.82,973
0.3,Very Good,G,VVS1,61.3,56,4.34,4.37,2.67,691
0.34,Ideal,H,VVS2,61.7,55,4.48,4.5,2.77,667
0.8,Ideal,D,SI2,61.9,54,5.98,5.96,3.7,3682
0.72,Very Good,J,SI1,63,57,5.69,5.74,3.6,1966
1.52,Ideal,G,VS2,61.3,59,7.35,7.4,4.52,12161
1.01,Ideal,G,VS2,61.7,56,6.43,6.46,3.98,6439
2,Fair,H,I1,66.8,57,7.81,7.72,5.19,8064
1.01,Good,H,I1,64.2,61,6.25,6.18,3.99,2846
0.4,Premium,G,IF,60.8,58,4.77,4.73,2.89,1397
1.11,Ideal,E,VS2,62.1,53,6.67,6.69,4.14,8698
0.31,Very Good,H,SI1,62.3,55,4.34,4.36,2.71,446
2.27,Good,J,VS1,59.3,61,8.47,8.55,5.05,17051
0.7,Very Good,E,SI2,60.4,59,5.7,5.75,3.46,2453
0.3,Ideal,I,VS1,62.4,54,4.3,4.32,2.69,491
0.4,Good,D,VS2,61.2,62,4.7,4.75,2.89,827
0.36,Ideal,F,SI2,61.2,56,4.61,4.64,2.83,450
1.01,Good,F,VS2,64.1,59,6.16,6.23,3.97,6037
0.4,Ideal,F,VS1,61.3,57,4.74,4.78,2.92,917
1,Premium,G,VVS1,62.1,59,6.4,6.29,3.94,8154
0.23,Good,E,VVS2,63.3,56,3.88,3.92,2.47,530
0.36,Ideal,H,VVS1,62.3,56,4.57,4.54,2.84,1053
0.54,Very Good,E,VS2,60.7,56,5.29,5.32,3.22,1637
1.34,Very Good,G,VS2,60.7,59,7.04,7.07,4.28,9127
0.9,Fair,G,SI1,65.4,57,6.04,5.95,3.92,3145
0.3,Ideal,F,VS2,62.3,58,4.26,4.23,2.64,569
1.08,Premium,H,SI2,61.2,58,6.62,6.58,4.04,4717
0.31,Ideal,G,VVS1,61.4,57,4.37,4.39,2.68,772
0.3,Ideal,H,VS1,61.4,54,4.37,4.33,2.67,675
1.54,Good,E,I1,63.3,60,7.26,7.3,4.61,6261
0.56,Ideal,E,VS1,61.8,55,5.28,5.33,3.28,2010
0.77,Ideal,D,SI1,60.8,57,5.94,5.9,3.6,3251
0.5,Very Good,G,VVS2,60.9,61,5.11,5.13,3.12,1838
0.6,Ideal,F,VVS2,61,57,5.43,5.46,3.32,2718
0.37,Ideal,G,VS2,62.5,53,4.6,4.61,2.88,668
0.52,Good,F,SI1,63.6,62,5.07,4.96,3.2,1357
0.31,Good,F,VS2,63.4,56,4.29,4.32,2.73,625
0.35,Premium,E,SI2,61.5,59,4.56,4.52,2.79,630
0.91,Very Good,E,VVS2,61.1,61,6.24,6.2,3.8,7131
0.37,Ideal,G,VS2,61.5,56,4.64,4.59,2.84,833
1.55,Ideal,D,VS2,62.1,59,7.34,7.37,4.57,15887
0.71,Very Good,F,SI2,60.5,62,5.75,5.79,3.49,2138
0.71,Premium,D,VVS2,60,58,5.92,5.84,3.53,3618
0.82,Premium,I,SI1,62.6,57,5.98,5.94,3.73,2405
0.36,Ideal,E,VVS1,61.4,57,4.64,4.61,2.54,1043
1.01,Very Good,H,VS1,59.1,59,6.5,6.59,3.87,5904
0.75,Premium,E,VS2,61.8,58,5.83,5.85,3.61,3206
0.28,Premium,H,VVS1,61.5,58,4.22,4.17,2.58,646
0.31,Ideal,G,SI2,61.9,55,4.37,4.39,2.71,436
0.4,Ideal,E,VS2,62.6,57,4.7,4.68,2.93,1038
0.3,Ideal,E,VVS2,62.3,54.1,4.28,4.34,2.69,779
1.51,Very Good,D,VS2,63.1,62,7.24,7.22,4.56,14205
0.5,Premium,G,VVS1,61,60,5.08,5.12,3.11,1966
2.01,Very Good,I,VS2,59.6,62,8.17,8.25,4.89,15919
0.77,Premium,G,VS2,61.3,57,5.93,5.88,3.62,2803
1,Very Good,G,VS2,62.2,58,6.35,6.39,3.96,6743
0.3,Premium,H,VVS2,60.8,60,4.33,4.29,2.62,776
0.34,Ideal,I,VS1,61.8,55,4.48,4.52,2.78,555
