carat,cut,color,clarity,depth,table,x,y,z,price
0.32,Premium,E,SI1,61.6,56,4.41,4.39,2.71,720
1.45,Fair,F,I1,64.8,67,7.16,7,4.64,4320
1.09,Ideal,H,SI2,62,57,6.61,6.55,4.08,4264
0.61,Good,D,SI2,59.8,62,5.48,5.53,3.29,1423
1.53,Ideal,I,VS2,62.2,57,7.39,7.33,4.58,9596
0.27,Ideal,F,VVS1,61,57,4.2,4.22,2.57,620
1,Fair,F,VS2,68.3,58,5.98,5.95,4.08,4312
0.31,Ideal,H,VS2,62.6,57,4.35,4.31,2.71,628
1.26,Premium,I,VS2,61.2,59,7.03,6.9,4.26,6350
0.75,Ideal,E,VS1,61.8,55,5.85,5.87,3.62,3086
0.35,Premium,I,VS1,60.7,62,4.59,4.53,2.77,709
0.35,Ideal,D,VS2,60.9,57,4.51,4.55,2.76,829
0.31,Ideal,E,VS2,61.6,56,4.32,4.38,2.68,680
0.25,Very Good,D,VVS2,61.1,59,4.03,4.05,2.47,548
0.72,Ideal,E,SI1,62.1,57,5.71,5.75,3.56,2608
1.2,Premium,H,VS1,58.5,61,6.98,6.93,4.07,6720
1.02,Ideal,E,SI1,61.9,55,6.46,6.49,4.01,5702
0.33,Ideal,D,SI2,62,57,4.45,4.46,2.76,492
1.04,Very Good,G,SI1,59.2,61,6.63,6.68,3.94,4724
1.59,Ideal,J,VS2,62.9,58,7.45,7.39,4.66,8681
0.3,Premium,F,IF,61.6,58,4.34,4.3,2.66,1085
0.91,Very Good,J,SI1,63.5,58,6.17,6.12,3.9,2905
1.51,Good,F,SI2,63.7,59,7.15,7.26,4.59,7208
0.59,Premium,H,SI1,62.4,58,5.42,5.35,3.36,1265
0.51,Ideal,F,VS1,62.1,56,5.15,5.13,3.19,1836
0.51,Premium,D,VS2,60.5,60,5.19,5.16,3.13,1882
1.17,Premium,H,SI1,62.5,57,6.79,6.75,4.23,5751
0.55,Good,F,VS2,62.8,63,5.13,5.19,3.24,1563
0.91,Very Good,D,SI1,62.8,59,6.17,6.21,3.89,4556
1.01,Premium,I,SI1,62.7,58,6.4,6.33,3.99,3337
1.18,Ideal,I,SI1,62.2,56,6.85,6.75,4.23,5088
1.09,Ideal,G,SI2,62.1,56,6.66,6.59,4.12,4670
0.51,Good,D,VS2,58,60,5.26,5.29,3.06,1831
1,Ideal,F,VS2,61.7,58,6.37,6.43,3.95,6424
1.13,Ideal,E,SI2,62.2,56,6.7,6.66,4.16,5457
0.52,Ideal,F,VS1,62.5,57,5.13,5.17,3.22,1588
0.8,Fair,G,SI2,64.6,55,5.86,5.75,3.75,2318
1.53,Premium,I,SI1,60.8,59,7.54,7.49,4.57,8911
1.4,Very Good,G,VS1,59.9,56,7.31,7.34,4.39,11584
0.27,Ideal,H,VVS2,62.1,57,4.15,4.1,2.56,623
1.21,Ideal,G,VVS2,61.3,57,6.83,6.85,4.19,10568
0.41,Ideal,G,SI1,62.1,55,4.78,4.81,2.98,1110
1.6,Ideal,G,VS1,62,54,7.53,7.5,4.6,17050
0.56,Premium,G,SI1,58.8,59,5.4,5.38,3.17,1441
0.57,Ideal,G,VVS1,62,55,5.33,5.35,3.31,2259
1.01,Very Good,I,SI1,58.8,58,6.52,6.57,3.85,3610
0.72,Ideal,H,VVS2,60.9,57,5.79,5.77,3.52,2869
0.7,Very Good,I,SI1,62.7,56,5.64,5.68,3.55,1918
0.41,Very Good,E,VVS2,63.1,58,4.75,4.72,2.99,1133
0.71,Fair,H,SI1,65.1,56,5.63,5.55,3.64,2112
0.53,Ideal,F,SI2,62.2,53,5.19,5.22,3.24,1078
0.5,Ideal,D,VS2,62.9,54,5.09,5.05,3.19,1819
0.9,Premium,F,SI2,61.5,61,6.1,6.06,3.74,3507
0.51,Very Good,D,VS1,61,57,5.15,5.18,3.15,1756
1.71,Ideal,I,VS2,61.9,54,7.65,7.75,4.77,12342
1.35,Very Good,H,VS2,62.3,57,7.06,7.12,4.42,7549
0.38,Ideal,E,IF,61.9,56,4.65,4.66,2.88,1433
1.55,Ideal,J,VS2,61.4,55,7.41,7.49,4.58,8498
0.32,Very Good,E,SI1,63.4,55,4.36,4.35,2.76,720
0.81,Very Good,H,SI2,62.1,56,5.95,5.99,3.71,2504
0.33,Ideal,E,SI1,62.5,55,4.42,4.45,2.77,579
0.3,Ideal,E,VVS1,61.8,56,4.31,4.3,2.66,956
0.52,Good,D,SI2,63.7,55,5.1,5.11,3.25,1203
0.79,Premium,G,VS2,59.3,62,6.09,6.01,3.59,2839
0.31,Very Good,H,VS2,61.9,58,4.37,4.39,2.71,489
0.35,Very Good,E,VS1,62.3,60,4.5,4.52,2.81,829
0.44,Ideal,F,VVS2,60.9,55,4.96,4.92,3.01,1253
0.55,Ideal,E,SI1,62.3,56,5.26,5.23,3.27,1668
2.04,Premium,G,SI1,60.7,62,8.3,8.15,4.96,15217
0.26,Very Good,D,VVS2,59.1,59,4.21,4.28,2.51,597
0.75,Premium,E,SI1,59.9,54,6,5.96,3.58,2760
1.03,Ideal,F,SI2,61.9,56,6.47,6.43,3.99,4280
0.3,Good,J,SI1,63.4,54,4.23,4.29,2.7,351
0.57,Premium,E,SI1,62.5,57,5.28,5.22,3.28,1429
0.31,Ideal,I,VVS1,61.6,55,4.36,4.41,2.7,557
2.01,Ideal,H,SI1,62.1,56,8.11,8.08,5.03,14725
0.52,Very Good,G,VVS1,61.1,58,5.19,5.22,3.18,2113
1.01,Very Good,G,SI2,63,58,6.29,6.34,3.98,3966
1.07,Premium,F,VS2,61.6,60,6.56,6.53,4.03,5974
1.01,Very Good,H,SI1,62.7,58,6.36,6.34,3.98,4743
0.32,Ideal,E,VVS1,60.9,56,4.41,4.43,2.69,813
0.41,Good,F,SI1,63.4,57,4.73,4.74,3,705
0.3,Good,J,VS2,64.1,58,4.26,4.23,2.72,441
2.19,Ideal,H,SI1,60.6,57,8.39,8.35,5.07,18475
0.57,Premium,F,VS2,59.5,60,5.44,5.35,3.21,1760
1.26,Ideal,E,SI1,61.5,59,6.92,6.96,4.27,8574
0.66,Ideal,D,VVS2,61.6,57,5.57,5.64,3.45,3103
0.36,Ideal,E,VS1,60.8,55,4.58,4.63,2.8,767
1.53,Premium,H,SI1,62,60,7.31,7.27,4.55,7608
0.43,Ideal,D,SI1,61.6,56,4.82,4.86,2.98,807
0.31,Good,E,SI1,63.9,56,4.27,4.31,2.74,544
2.32,Ideal,G,SI2,61,58,8.5,8.54,5.2,18532
1.03,Good,J,VS1,60.1,62.4,6.43,6.49,3.88,4582
0.41,Very Good,F,VVS2,62.9,54,4.7,4.74,2.97,1115
1.06,Ideal,H,SI2,59.9,58,6.67,6.63,3.98,4749
0.61,Ideal,F,VS2,62.4,55,5.45,5.42,3.39,2108
0.73,Premium,D,SI1,61.7,55,5.84,5.82,3.6,2821
0.76,Ideal,E,VVS1,61.8,54,5.9,5.87,3.64,4382
0.51,Good,D,SI1,63.3,57,5.06,5.09,3.21,1423
1.05,Ideal,I,SI2,61.8,59,6.53,6.49,4.02,4723
0.33,Ideal,D,SI2,61.3,56,4.49,4.45,2.74,631
1.02,Very Good,D,SI2,58.8,58,6.62,6.68,3.91,4964
1.6,Very Good,H,SI1,63.2,55,7.46,7.41,4.7,9946
1.52,Good,H,VS1,63.5,60,7.24,7.28,4.61,11804
0.53,Ideal,D,VS2,61.2,56,5.2,5.23,3.19,1857
1.51,Very Good,G,VS2,58.7,63,7.45,7.4,4.36,12551
1.52,Premium,E,VS1,60.1,59,7.49,7.45,4.49,16187
0.79,Ideal,I,SI1,60.5,58,5.97,5.99,3.62,2539
1.24,Ideal,H,SI2,62,56,6.87,6.9,4.27,5797
0.71,Premium,D,SI1,61,61,5.82,5.75,3.53,2863
0.56,Ideal,E,SI1,62.3,56,5.3,5.26,3.29,1698
1.55,Fair,H,SI2,64.6,58,7.28,7.21,4.68,9045
1.01,Premium,D,SI2,58,60,6.58,6.53,3.8,3604
0.3,Premium,H,VS2,61.1,61,4.33,4.31,2.64,608
0.7,Very Good,I,VS1,61.9,58,5.7,5.73,3.54,2304
0.55,Premium,G,VS2,60.3,62,5.33,5.29,3.2,1556
1.01,Very Good,D,SI1,62.2,58,6.36,6.4,3.97,5122
1.15,Ideal,G,VS2,59.2,56,6.88,6.83,0,5564
0.41,Good,J,VS2,64.3,55,4.7,4.66,3.01,784
1.25,Good,F,SI2,59,61,7.01,7.06,4.15,6032
0.3,Good,F,VS1,63.7,56,4.28,4.26,2.72,731
1.2,Ideal,G,SI1,61.6,57,6.85,6.88,4.23,7372
1.05,Ideal,F,VS2,61.6,54,6.54,6.58,4.04,6810
0.78,Very Good,I,VVS2,61.4,56,5.91,5.95,3.64,2816
0.31,Ideal,H,VS1,62.4,55,4.33,4.36,2.71,544
1.5,Ideal,G,VVS2,61.3,56,7.39,7.43,4.55,17176
0.25,Premium,H,VVS1,60.1,62,4.11,4.08,2.46,577
0.7,Good,G,SI1,64,55,5.59,5.62,3.59,1915
1,Very Good,D,SI2,59.5,62,6.49,6.52,3.87,4543
0.4,Ideal,E,VS2,62.4,56,4.71,4.74,2.95,912
0.32,Ideal,E,VVS2,62,55,4.38,4.4,2.72,842
1.29,Ideal,F,VS1,60.7,57,7.08,7.05,4.29,11197
0.9,Fair,E,VS2,65,55,6.11,6.04,3.95,4057
1.7,Ideal,I,VS1,61.9,55,7.65,7.72,4.75,12996
0.35,Ideal,F,IF,60.9,56,4.54,4.56,2.77,1035
0.75,Premium,E,SI2,61.9,55,5.89,5.84,3.63,2214
1.53,Premium,D,SI1,61.6,58,7.42,7.35,4.55,10907
1.2,Premium,F,SI2,61.9,59,6.86,6.74,4.21,5699
1.13,Ideal,F,VVS2,61.4,56,6.77,6.72,4.14,10327
1.08,Fair,J,VS2,65.1,54,6.47,6.44,4.2,3980
0.37,Ideal,I,VVS2,61.9,54,4.62,4.66,2.87,632
0.81,Very Good,E,SI2,62.9,56,5.87,5.9,3.7,3059
0.52,Ideal,G,VS2,61.3,56,5.18,5.21,3.18,1737
0.94,Premium,E,SI2,60.4,59,6.37,6.34,3.84,3758
0.9,Ideal,J,VS1,61.6,55,6.24,6.27,3.85,3587
0.43,Ideal,G,VS1,61.9,55,4.86,4.84,3,1008
1.18,Very Good,E,VVS2,61.5,58,6.78,6.87,4.2,12100
1.03,Premium,G,VS1,62.2,57,6.47,6.42,4.01,6659
0.91,Very Good,G,SI2,63.2,61,6.27,6.01,3.88,3282
1.01,Very Good,F,SI2,60,55,6.56,6.53,3.93,4425
0.8,Ideal,G,SI2,62.1,57,5.95,6.03,3.72,2429
0.91,Very Good,G,SI2,62.1,55,6.16,6.21,3.84,3287
1.2,Very Good,J,SI1,60.5,59,6.79,6.84,4.12,4455
2.01,Ideal,G,SI2,61.7,57,8.13,8.1,5.01,18259
0.53,Premium,H,SI1,59.4,60,5.26,5.24,3.12,1242
0.9,Good,F,SI2,64.3,57,6.06,6.16,3.93,3267
1.1,Ideal,J,SI2,60.1,57,6.77,6.74,4.06,4624
0.58,Ideal,E,SI1,61.6,55,5.38,5.33,3.3,1758
1.01,Very Good,I,SI1,60,62,6.41,6.53,3.88,4375
1.29,Premium,J,VVS2,62.6,59,6.98,6.91,4.35,6356
0.51,Ideal,D,IF,62.1,55,5.12,5.13,3.19,3446
0.31,Premium,H,VVS2,62.6,58,4.31,4.28,2.69,802
0.5,Very Good,G,VS2,60.3,58,5.15,5.19,3.12,1354
0.31,Very Good,F,VS2,61.4,62,4.32,4.34,2.66,625
0.55,Very Good,E,VS1,62.8,56,5.2,5.24,3.28,1941
0.41,Ideal,I,VVS1,61,56,4.79,4.82,2.93,875
0.66,Ideal,E,SI1,62.8,57,5.58,5.53,3.49,1901
0.53,Very Good,G,VS2,60.1,59,5.22,5.26,3.15,1449
0.52,Ideal,G,VVS2,62.3,56,5.15,5.18,3.22,1906
0.3,Ideal,G,VS2,62.3,56,4.27,4.3,2.67,526
1.59,Premium,I,VS2,62,58,7.44,7.39,4.6,7479
0.3,Good,F,VVS1,63.7,59,4.24,4.17,2.68,965
1.1,Premium,G,SI1,59.6,60,6.74,6.7,4,4712
0.31,Ideal,H,VVS1,61.5,56,4.34,4.38,2.68,707
1.25,Premium,F,VS2,61.5,60,6.93,6.89,4.25,8840
0.69,Good,G,VS1,60.8,64,5.77,5.66,3.47,2202
0.4,Ideal,D,VS1,62.9,56,4.71,4.67,2.95,1200
1.02,Good,F,SI1,63.3,58,6.35,6.39,4.03,4948
1.7,Premium,I,VS2,61.7,59,7.63,7.68,4.72,11257
1.2,Very Good,I,SI1,62.8,57,6.7,6.74,4.22,5408
1.38,Ideal,F,VS2,61.9,55,7.16,7.12,4.42,11205
0.34,Very Good,H,SI1,63.3,56,4.46,4.45,2.82,628
0.74,Ideal,F,VVS2,61.5,54,5.84,5.86,3.6,3101
1,Very Good,E,SI2,62.6,58,6.33,6.39,3.98,4426
0.93,Premium,F,VS2,62.1,59,6.24,6.28,3.89,4961
1.01,Very Good,G,VVS2,59.4,58,6.51,6.53,3.93,7234
0.3,Premium,D,VS2,62.3,58,4.32,4.29,2.68,911
0.71,Very Good,E,SI2,63.1,56,5.67,5.71,3.58,2368
2.04,Very Good,I,I1,59.3,61,8.25,8.3,4.91,8257
0.77,Premium,G,SI2,61.9,59,5.88,5.84,3.63,2391
0.4,Good,I,VS1,63.8,55,4.65,4.69,2.98,737
0.74,Very Good,D,VS2,59.8,58,5.9,5.94,3.54,3476
0.5,Premium,E,VS1,60.1,58,5.21,5.17,3.12,1672
0.34,Premium,F,VS2,62.3,57,4.48,4.44,2.78,880
0.64,Good,F,VS2,59.3,60.7,5.59,5.66,3.34,2063
1.32,Ideal,I,SI2,61.7,55,7.07,7.03,4.35,5721
0.41,Ideal,J,VS1,62.4,55,4.75,4.77,2.97,648
0.41,Ideal,H,SI1,62.4,56,4.78,4.74,2.97,876
0.34,Ideal,I,SI1,62.4,56,4.45,4.49,2.79,459
0.32,Very Good,F,VS1,62.2,55,4.37,4.39,2.72,616
1,Good,G,VS2,62.9,56,6.33,6.39,4,5544
1.52,Ideal,F,SI2,61.2,57,7.45,7.39,4.54,9057
0.34,Good,G,VS2,63.1,57,4.43,4.47,2.81,596
0.91,Good,D,SI1,64,59,6.13,6.02,3.89,3357
2.22,Fair,H,I1,70.1,55,7.77,7.74,5.44,6564
1.22,Premium,H,SI2,60.7,59,6.91,6.87,4.18,5671
0.5,Good,D,SI1,63.9,56,5.02,4.93,3.18,1257
1.11,Premium,H,SI2,60.4,59,6.7,6.64,4.03,3605
0.7,Very Good,F,SI1,61.3,58,5.7,5.72,3.5,2312
0.26,Ideal,F,VVS2,62.5,56,4.1,4.12,2.57,599
0.71,Premium,H,VS2,62.8,59,5.68,5.63,3.55,2181
1.13,Premium,G,VS2,60.1,59,6.82,6.75,4.08,6561
0.51,Very Good,E,VS2,62.8,56,5.11,5.14,3.22,1612
0.72,Premium,H,VVS1,61.4,58,5.75,5.78,3.54,3137
1.21,Good,J,SI2,63.7,55,6.81,6.75,4.32,4269
0.71,Ideal,G,SI1,61.4,57,5.76,5.8,3.55,2136
1,Fair,G,VS1,58.7,67,6.47,6.45,3.79,5853
2.03,Ideal,I,SI1,61.8,57,8.07,8.14,5.01,15272
0.4,Ideal,I,VS2,62.4,53,4.75,4.77,2.97,667
0.31,Ideal,F,IF,60.7,56,4.42,4.45,2.69,901
1.09,Ideal,D,SI2,62.1,56,6.56,6.59,4.08,5164
0.7,Good,E,SI1,63.6,62,5.6,5.57,3.55,2407
1.76,Very Good,I,SI2,62,57,7.7,7.74,4.78,9898
0.63,Very Good,D,SI1,63.1,58,5.49,5.44,3.45,2211
1.09,Good,H,SI1,63.6,56,6.56,6.53,4.16,5010
1.5,Very Good,E,VS2,61,55,7.38,7.45,4.52,13963
0.4,Ideal,E,VS2,62.2,56,4.74,4.72,2.94,975
0.26,Ideal,H,SI1,60.5,58,4.16,4.17,2.52,474
0.9,Good,I,SI2,64,55,6.11,6.05,3.89,2503
0.71,Ideal,H,VS1,61.2,56,5.76,5.81,3.54,2909
0.53,Ideal,F,VS1,61.5,56,5.26,5.22,3.22,1856
0.33,Very Good,H,VVS2,61.8,57,4.43,4.46,2.74,614
0.35,Ideal,H,VVS1,60.9,57,4.55,4.58,2.78,773
1.09,Premium,F,VS1,60.9,58,6.67,6.63,4.05,8204
0.31,Good,F,VS2,63.7,59,4.31,4.26,2.73,749
0.55,Ideal,G,VS1,60.9,56,5.29,5.35,3.24,1591
1.03,Very Good,G,SI2,63,60,6.35,6.39,4.01,3755
0.9,Fair,I,SI1,65.7,58,6.03,6,3.95,2873
1.27,Ideal,I,SI2,62.1,56,6.92,6.96,4.31,5154
1,Good,F,VS2,62.1,61,6.31,6.38,3.94,6030
1.01,Very Good,G,VS2,59.9,60,6.46,6.52,3.89,5759
0.9,Very Good,H,VS1,62.6,55,6.14,6.19,3.86,3964
0.7,Ideal,F,SI1,59.8,55,5.83,5.75,3.46,2665
0.53,Ideal,G,VVS2,62.5,54,5.21,5.19,3.25,1914
0.82,Premium,J,SI1,61.2,58,6.04,5.99,3.68,2283
0.54,Ideal,D,SI1,62.4,57,5.19,5.23,3.25,1662
0.46,Very Good,D,SI2,62,60,4.89,4.92,3.04,844
0.38,Very Good,E,VS2,60.5,62,4.65,4.74,2.84,866
0.94,Ideal,D,SI1,62.3,57,6.24,6.29,3.9,4575
0.7,Fair,G,SI1,65,59,5.57,5.5,3.6,1982
1.01,Ideal,G,VS2,61.7,56,6.43,6.46,3.98,6439
1.07,Premium,E,VS1,59.7,61,6.69,6.64,3.98,8015
0.3,Ideal,I,VVS2,62.2,56,4.27,4.31,2.67,515
0.3,Premium,F,SI2,62.6,61,4.24,4.2,2.64,506
1.01,Premium,F,SI2,62.4,58,6.41,6.37,3.99,4497
0.7,Ideal,F,VS1,61.5,55,5.73,5.75,3.53,3319
0.31,Ideal,E,SI1,61.1,55,4.36,4.41,2.68,516
1.04,Good,F,SI2,64,60,6.38,6.33,4.07,3581
0.4,Ideal,D,VS2,61.3,57,4.77,4.75,2.92,1050
0.31,Ideal,D,VS2,62.2,56,4.32,4.36,2.7,734
1,Good,F,VS1,57.8,59,6.57,6.59,3.8,6552
1.01,Premium,G,VS1,62.3,59,6.38,6.42,3.99,6499
0.43,Very Good,I,VVS2,60.5,59,4.86,4.89,2.95,838
1.3,Very Good,H,SI2,62.8,58,6.93,7.01,4.38,6140
0.73,Ideal,F,VVS2,61.7,54,5.76,5.82,3.57,3524
0.7,Very Good,G,SI1,62.8,58,5.64,5.69,3.56,2209
2.48,Very Good,H,SI2,63.3,56,8.6,8.55,5.43,15746
0.53,Very Good,D,VVS2,57.5,64,5.34,5.37,3.08,2782
1.51,Premium,G,VVS2,62.9,60,7.3,7.21,4.56,13828
0.32,Ideal,D,SI1,59.6,57,4.47,4.42,2.65,756
0.53,Very Good,J,SI1,62.7,54,5.17,5.23,3.26,1014
1.54,Ideal,G,VS1,61.2,56,7.45,7.46,4.57,14278
1.14,Premium,H,SI1,62.5,58,6.71,6.67,4.18,4948
1.2,Premium,I,SI2,59,60,6.99,6.95,4.11,4234
0.81,Very Good,I,VS1,63.2,59,5.9,5.84,3.71,2655
0.9,Very Good,I,SI2,61.3,56,6.17,6.23,3.8,2800
0.55,Premium,E,SI2,61.9,58,5.24,5.2,3.23,1273
1.06,Ideal,H,VS2,60.5,57,6.63,6.6,4,5669
0.52,Ideal,H,VVS1,61,56,5.17,5.21,3.17,1748
0.41,Good,I,SI2,63.5,57,4.7,4.72,2.99,539
0.72,Ideal,I,VS2,61.4,56,5.77,5.83,3.56,3391
0.56,Ideal,G,VVS1,62,56,5.28,5.3,3.28,2202
1,Fair,G,VS2,44,53,6.31,6.24,4.12,4032
1.04,Very Good,E,VS1,63,55,6.45,6.5,4.08,7751
0.9,Very Good,F,SI1,63,61,6.09,6.14,3.85,4009
2.05,Very Good,H,VS2,61.8,60,8.14,8.19,5.05,18152
0.72,Ideal,H,SI1,62.2,58,5.72,5.76,3.57,2458
0.23,Very Good,E,VVS2,63,58,3.95,3.99,2.5,505
1.01,Good,D,SI1,64.1,60,6.27,6.3,4.03,4821
1.22,Premium,E,SI2,61.5,58,6.85,6.81,4.2,6351
0.36,Premium,F,VS2,60.5,60,4.55,4.61,2.77,726
1.26,Ideal,H,VVS2,61.8,56,6.9,6.93,4.28,8941
0.33,Very Good,G,VS2,60.8,62,4.42,4.46,2.7,579
1.02,Fair,H,I1,61.5,60,6.4,6.34,3.92,2999
0.7,Very Good,J,SI1,61.1,60,5.66,5.7,3.47,1959
0.31,Ideal,G,VVS1,60.6,57,4.38,4.4,2.66,816
1.02,Ideal,D,VVS2,62.2,59,6.41,6.46,4,11573
0.55,Ideal,G,VS2,61.4,56.3,5.26,5.29,3.24,1662
2.14,Very Good,I,VS2,62.8,59,8.16,8.21,5.14,15931
0.76,Premium,E,SI2,60,59,5.94,5.9,3.55,2399
0.9,Very Good,H,VS2,62.2,58,6.11,6.18,3.82,4157
1.21,Ideal,E,VS1,62.4,57,6.75,6.83,4.24,10351
0.35,Very Good,F,VS1,61.9,56,4.5,4.53,2.79,760
1.6,Premium,I,VS1,58.6,58,7.72,7.66,4.51,11021
1.61,Good,H,SI2,63.8,62,7.35,7.38,4.7,9005
0.52,Premium,D,VS2,62.4,58,5.13,5.09,3.19,1842
1.65,Very Good,J,SI1,61.7,56,7.61,7.66,4.71,7903
0.32,Premium,E,VVS1,60.8,59,4.43,4.45,2.7,814
0.31,Ideal,D,VVS1,62.1,54,4.34,4.36,2.7,934
0.38,Very Good,G,VS1,63.5,59,4.58,4.61,2.92,840
1.11,Ideal,G,VS2,62,56,6.65,6.62,4.12,7608
1.04,Ideal,H,SI2,61.7,55,6.49,6.53,4.02,4557
0.53,Ideal,D,VS2,60.9,57,5.17,5.24,3.17,1783
0.71,Very Good,E,VS2,60.7,58,5.73,5.81,3.5,3217
0.31,Ideal,D,SI2,62.6,57,4.27,4.35,2.7,462
1.01,Very Good,F,IF,61.9,59,6.38,6.45,3.97,10476
0.32,Ideal,I,VS2,62.5,55,4.38,4.39,2.74,449
0.81,Ideal,I,VS2,62.4,54.8,5.98,6.01,3.75,2444
0.52,Ideal,D,SI2,60.7,56,5.22,5.25,3.18,1320
1.5,Good,E,SI2,63.3,57,7.31,7.33,4.63,9281
1.55,Ideal,H,VS1,62,57,7.37,7.43,4.59,13665
0.42,Premium,D,SI1,60.8,59,4.85,4.82,2.94,1040
1.01,Ideal,G,VS2,61.4,58,6.47,6.44,3.97,6618
1.69,Ideal,D,SI1,60.8,57,7.69,7.71,4.68,15011
0.31,Good,F,VS1,63.9,55,4.27,4.3,2.74,607
0.32,Premium,F,SI2,59.7,59,4.43,4.48,2.66,421
0.4,Ideal,E,SI1,62,57,4.78,4.74,2.95,945
0.96,Ideal,J,VS2,61.5,57,6.32,6.36,3.9,3326
0.31,Ideal,E,VS2,61,56,4.41,4.38,2.68,872
0.42,Premium,E,VS1,62.2,59,4.76,4.79,2.97,1105
0.43,Ideal,I,IF,62,55,4.83,4.85,3,1056
1.3,Very Good,G,VS1,62.5,57,6.92,6.96,4.34,9837
0.43,Ideal,G,SI1,61.7,55,4.89,4.87,3.01,818
1.5,Good,F,VS2,60.2,58,7.31,7.35,4.41,12693
0.7,Ideal,J,VS2,62.6,57,5.64,5.67,3.54,1874
0.36,Ideal,E,VS2,61.7,55,4.57,4.6,2.83,742
1.2,Fair,J,SI1,65.2,58,6.67,6.58,4.32,4838
0.57,Ideal,F,IF,61.8,54,5.33,5.35,3.3,2974
0.33,Ideal,E,SI1,62.5,55,4.45,4.42,2.77,743
0.51,Ideal,F,SI1,60,57,5.25,5.21,3.14,1406
1.5,Very Good,E,SI1,58.6,62,7.43,7.46,4.36,10626
0.82,Ideal,G,VS1,61.9,54,5.99,6.03,3.72,3880
0.49,Good,F,VS1,58.9,60.5,5.17,5.21,3.05,1430
0.26,Ideal,F,VVS1,61.6,57,4.1,4.08,2.52,769
0.31,Ideal,G,VVS2,62,56,4.35,4.33,2.69,931
0.33,Ideal,D,SI2,62.9,56,4.43,4.41,2.78,631
1.83,Premium,I,VS2,60.5,60,7.93,7.86,4.78,10043
1.28,Premium,H,SI1,59.9,59,7.08,7.05,4.23,6701
0.43,Premium,F,SI1,62.4,57,4.82,4.79,3,1016
0.5,Ideal,I,SI1,59.8,59,5.18,5.15,3.09,1031
0.71,Very Good,D,SI1,61.7,59,5.7,5.74,3.53,2693
0.35,Ideal,E,VVS1,60.7,57,4.57,4.53,2.76,1116
1.06,Ideal,E,SI1,59.6,54,6.64,6.62,3.95,5250
2.05,Very Good,I,SI2,59.8,56,8.32,8.41,5,12839
0.57,Ideal,H,VVS1,61.8,55,5.33,5.38,3.31,1929
1.32,Ideal,I,VS2,61.7,59,7.03,7.06,4.35,7059
0.4,Very Good,E,SI1,62.8,59,4.67,4.7,2.94,707
0.77,Ideal,D,SI1,60.8,57,5.94,5.9,3.6,3251
1.01,Premium,D,SI2,60.4,60,6.52,6.46,3.92,4694
1.23,Ideal,H,SI1,62.3,57,6.89,6.85,4.28,6046
0.71,Very Good,F,SI1,61.1,57,5.71,5.74,3.5,2333
0.34,Very Good,F,SI1,62.8,56,4.42,4.46,2.79,566
0.9,Very Good,H,VVS2,59.9,61,6.29,6.19,3.74,4637
0.3,Premium,H,VS1,60.4,61,4.31,4.27,2.59,675
0.34,Very Good,D,SI1,59.6,59,4.55,4.57,2.72,626
0.59,Premium,D,SI1,62.3,54,5.41,5.38,3.36,1912
0.5,Very Good,D,VS2,63.4,58,5.04,5.06,3.2,1646
0.71,Ideal,E,SI2,61.7,57,5.72,5.76,3.54,2370
1.52,Good,F,VS1,63.4,60,7.25,7.3,4.61,16519
0.36,Very Good,G,VVS2,61.9,58,4.54,4.6,2.83,821
0.74,Premium,F,SI2,61.4,57,5.82,5.8,3.57,2328
0.27,Ideal,E,VS1,61.6,57,4.12,4.16,2.55,470
1.51,Ideal,G,IF,61.7,55,7.37,7.41,4.56,18806
1.08,Ideal,J,VS2,62.3,56,6.6,6.53,4.09,4093
0.4,Very Good,E,VVS1,62.9,56,4.67,4.71,2.95,1191
2.28,Premium,H,SI1,59.3,58,8.6,8.56,5.09,13919
0.7,Good,H,SI1,65.4,59,5.46,5.52,3.59,1840
1.45,Fair,F,SI2,64.4,58,7.17,7.11,4.59,6455
1.33,Very Good,G,SI2,62,59,7.1,7.04,4.38,6603
1.01,Good,F,VS1,62.9,64,6.38,6.28,3.98,5606
1.12,Ideal,F,VVS2,60.4,56,6.82,6.78,4.11,10236
0.43,Ideal,H,SI1,62.4,56,4.81,4.83,3.01,716
1.01,Ideal,G,VS1,62.9,57,6.43,6.39,4.03,6176
1.21,Premium,I,SI2,59.9,61,6.89,6.85,4.11,4337
1.08,Ideal,G,VS2,62.5,56,6.57,6.54,4.1,6530
0.7,Ideal,G,VS1,60.6,57,5.7,5.75,3.47,2512
1.52,Premium,D,SI2,60.2,60,7.46,7.4,4.47,8897
0.73,Very Good,G,VS1,62,57,5.75,5.8,3.58,2825
1.17,Very Good,G,VS2,63.2,57,6.73,6.71,4.25,7076
0.54,Ideal,G,VS1,62.2,56,5.23,5.19,3.24,1760
0.3,Ideal,G,VVS1,61.9,57,4.28,4.31,2.66,764
1.02,Ideal,G,VS2,62.8,57,6.36,6.45,4.02,6418
2.22,Premium,J,SI2,61.8,58,8.42,8.31,5.17,13703
0.3,Ideal,E,VVS1,62.4,55,4.32,4.34,2.7,826
1.26,Premium,E,SI2,60.3,60,7,6.94,4.2,5058
0.26,Ideal,E,VS1,62.1,56,4.09,4.12,2.55,556
1.02,Ideal,E,SI1,60.5,56,6.57,6.53,3.96,5493
0.31,Premium,I,VS2,59.9,60,4.41,4.44,2.65,435
