carat,cut,color,clarity,depth,table,x,y,z,price
0.71,Very Good,F,SI1,62.1,58,5.64,5.72,3.53,2221
0.31,Ideal,D,VVS2,61,56,4.37,4.39,2.67,853
0.93,Very Good,D,I1,63.4,60,6.18,6.15,3.91,2618
1.28,Good,J,SI1,63.4,59,6.84,6.89,4.35,4878
1.05,Premium,D,SI1,60.5,60,6.62,6.53,3.98,5762
1.2,Ideal,E,VVS2,62.2,57,6.81,6.77,4.22,11839
1.01,Premium,G,SI1,62.5,60,6.39,6.34,3.98,4672
2.02,Ideal,I,VS1,62.3,59,8.02,8.06,5.01,17936
1.39,Premium,G,SI1,61.3,59,7.24,7.15,4.41,7991
0.35,Very Good,F,VS1,61.9,56,4.5,4.53,2.79,760
0.23,Premium,E,VVS1,58.6,61,4.04,4.02,2.36,680
0.3,Good,I,VS1,63.4,54,4.29,4.32,2.73,473
1.52,Premium,E,VS2,61.8,59,7.38,7.31,4.54,14577
0.4,Very Good,E,SI1,63,57,4.65,4.68,2.94,687
0.23,Very Good,E,VVS2,58.8,62,4.04,4.06,2.38,485
1.5,Very Good,D,SI1,62.8,58,7.28,7.31,4.58,12342
0.33,Ideal,E,VS2,62.3,55,4.43,4.46,2.77,723
1.29,Fair,H,I1,67.7,62,6.69,6.59,4.5,2596
0.32,Premium,G,SI2,62.7,58,4.39,4.35,2.74,540
0.7,Premium,F,VS1,62.2,58,5.63,5.59,3.49,2669
1.31,Ideal,F,SI1,62.4,57,6.96,6.88,4.32,8227
1.76,Ideal,I,SI2,61.2,55,7.76,7.79,4.76,9540
1.11,Ideal,F,VS2,62.2,54,6.62,6.69,4.14,9144
1.02,Premium,G,SI1,61.9,58,6.47,6.42,3.99,4381
0.9,Premium,F,SI2,61.5,59,6.23,6.2,3.82,3704
0.73,Very Good,G,SI2,62.2,58,5.71,5.77,3.57,2057
0.48,Fair,F,SI1,56.4,59,5.28,5.26,2.97,994
1.01,Good,F,SI1,63.6,58,6.37,6.31,4.03,4989
1.03,Ideal,F,SI2,61.9,56,6.47,6.43,3.99,4280
2.36,Good,J,SI2,58.9,64,8.75,8.68,5.14,12286
1.13,Premium,H,SI2,59.4,58,6.74,6.8,4.02,4350
0.35,Ideal,D,SI2,62.2,56,4.55,4.52,2.82,669
0.9,Premium,H,VVS2,60.3,61,6.25,6.22,3.76,4355
1.01,Premium,E,SI1,62.8,59,6.45,6.41,4.04,5515
0.51,Very Good,E,SI1,63.5,54,5.1,5.07,3.23,1443
0.52,Ideal,D,SI1,60,56,5.19,5.24,3.13,1600
0.46,Premium,I,SI2,60.3,62,4.95,4.9,2.97,880
0.52,Ideal,E,VS1,61.3,56,5.18,5.22,3.19,1886
1.02,Premium,F,SI1,58.4,59,6.65,6.57,3.86,4855
0.65,Very Good,G,VVS2,61.3,59,5.51,5.61,3.41,2178
1,Ideal,G,SI1,62.7,56,6.36,6.39,4,4737
1.51,Very Good,I,VVS1,62,58,7.27,7.31,4.52,11512
0.34,Ideal,G,SI1,61.9,55.5,4.49,4.54,2.79,531
1.01,Very Good,E,VVS2,60.2,60,6.46,6.5,3.9,9076
0.53,Very Good,J,SI1,62.7,54,5.17,5.23,3.26,1014
1.03,Ideal,E,VVS2,60.6,59,6.5,6.53,3.95,10003
0.51,Ideal,E,SI1,59.6,57,5.2,5.24,3.11,1438
0.3,Ideal,F,VS1,61.5,55,4.35,4.33,2.67,754
1.22,Good,H,SI2,61.5,64,6.93,6.87,4.25,4782
1.52,Premium,E,SI2,62.9,59,7.31,7.26,4.58,9576
1.03,Ideal,D,VVS2,62,56,6.46,6.55,4.03,9798
0.93,Premium,F,SI1,62.5,58,6.19,6.22,3.88,4081
0.38,Ideal,D,VS1,62.1,53.9,4.65,4.67,2.9,1092
0.61,Good,F,VS2,63,64.2,5.29,5.32,3.34,1971
1.04,Premium,H,SI2,62.4,58,6.49,6.4,4.02,3611
1.7,Good,H,SI1,64.1,58,7.54,7.51,4.83,9158
0.3,Ideal,F,IF,61.4,56,4.32,4.34,2.66,886
1.02,Premium,J,SI1,63,58,6.44,6.39,4.04,3856
0.32,Good,D,SI2,64.1,54,4.34,4.37,2.79,441
1.7,Very Good,F,I1,63.1,56,7.62,7.51,4.78,5998
1.23,Premium,D,VS2,59.3,59,7.03,6.96,4.15,9836
1.55,Premium,J,VS2,60.7,59,7.47,7.5,4.54,7911
2,Premium,H,SI1,58.2,60,8.34,8.26,4.83,18371
0.3,Very Good,I,VS1,62,58,4.25,4.3,2.65,473
0.32,Ideal,F,IF,62.5,54,4.38,4.42,2.75,943
1.06,Very Good,F,SI1,59.6,60,6.61,6.68,3.96,5491
0.24,Ideal,E,VVS2,61.4,57,4,4.04,2.47,678
1,Premium,G,SI2,63,56,6.37,6.33,4,3640
0.51,Very Good,E,VS1,58.1,60,5.28,5.32,3.08,1583
0.41,Good,E,VVS1,64.3,54,4.68,4.72,3.02,957
0.78,Ideal,I,VS1,61.5,57,5.88,5.92,3.63,2852
0.59,Very Good,I,VS2,62.4,58.4,5.3,5.36,3.32,1392
2.01,Ideal,I,SI1,62.9,57,8.05,7.98,5.04,12717
0.7,Ideal,D,VS1,62,57,5.69,5.76,3.55,3335
0.57,Ideal,D,VS1,61.7,56,5.31,5.33,3.28,2091
0.92,Good,I,SI1,57.4,65,6.42,6.48,3.7,3122
0.73,Ideal,I,VS2,60.8,56,5.82,5.85,3.55,3438
0.4,Premium,D,VS1,60.9,58,4.78,4.81,2.92,1123
1.55,Ideal,G,SI2,60.5,60,7.46,7.49,4.52,8981
0.33,Ideal,H,IF,61.4,54,4.47,4.49,2.75,838
1.2,Premium,F,VVS2,60.5,60,6.98,6.87,4.19,10064
1.2,Fair,I,I1,65.1,55,6.65,6.59,4.31,2376
0.55,Ideal,D,VS1,61.7,55,5.25,5.26,3.24,1890
1.12,Very Good,E,SI1,61.3,63,6.68,6.73,4.11,6098
0.51,Ideal,F,VS2,62.5,55,5.08,5.13,3.19,1442
0.41,Ideal,G,VS2,61.4,55,4.8,4.75,2.93,1061
1.01,Premium,I,SI2,62.1,59,6.39,6.42,3.98,3899
1.53,Premium,J,VVS1,61.6,58,7.4,7.37,4.55,9322
1.03,Premium,E,SI2,61,60,6.53,6.46,3.96,4522
0.41,Premium,E,VS1,62,60,4.74,4.78,2.95,1079
0.9,Very Good,H,VVS2,63.5,55,6.14,6.08,3.88,4963
0.91,Very Good,F,VS2,60.8,57,6.24,6.25,3.8,4606
0.7,Very Good,J,SI1,61.7,57,5.65,5.69,3.5,1979
1.03,Very Good,G,VS1,60.7,58,6.5,6.55,3.96,6628
0.92,Ideal,F,VS1,61.3,56,6.26,6.3,3.85,6360
2.1,Very Good,I,SI2,60.6,60,8.29,8.33,5.04,12612
0.36,Premium,G,SI1,61.8,60,4.57,4.53,2.81,689
1.03,Very Good,F,SI2,61.4,57,6.53,6.6,4.03,4503
0.33,Very Good,E,SI1,60.6,60,4.41,4.44,2.68,579
0.31,Premium,H,SI1,61.1,57,4.35,4.32,2.65,573
1.1,Ideal,H,SI1,61.6,57,6.63,6.61,4.08,5278
0.41,Ideal,F,VS1,60.8,56,4.76,4.79,2.92,1007
1.14,Premium,H,SI1,59.3,59,6.8,6.76,4.02,5458
0.58,Ideal,F,VS1,62.1,56,5.38,5.32,3.32,2088
0.35,Very Good,G,VVS2,62.2,58,4.49,4.54,2.81,798
0.25,Premium,H,VVS1,59.8,59,4.07,4.09,2.44,450
0.58,Ideal,H,VS2,62.4,58,5.3,5.34,3.32,1600
1.99,Fair,H,VS2,60.5,63,8.2,8.11,4.93,17713
0.35,Ideal,H,VS2,61.2,56,4.54,4.55,2.78,571
1.51,Good,H,SI2,59.9,64,7.53,7.39,4.47,7340
1.09,Ideal,H,SI1,62.5,56,6.53,6.58,4.1,5125
1.03,Very Good,F,VS2,63.4,62,6.34,6.31,4.01,6218
0.4,Premium,H,VVS2,60.6,60,4.75,4.79,2.89,877
1.27,Ideal,I,SI2,62.1,56,6.92,6.96,4.31,5154
1.51,Ideal,D,VS2,62.1,58,7.32,7.34,4.55,15821
1.02,Premium,G,SI2,62.3,58.1,6.41,6.38,4,3822
1.22,Very Good,E,SI1,63.4,56,6.79,6.76,4.29,5397
1.1,Premium,I,SI2,62.4,59,6.55,6.51,4.08,3696
1.59,Premium,F,VS2,60.2,60,7.62,7.59,4.58,15602
0.71,Premium,F,SI1,61.1,62,5.76,5.72,3.51,2317
1.79,Ideal,H,SI2,61.5,56,7.77,7.81,4.79,11643
0.56,Ideal,D,IF,61.9,57,5.28,5.31,3.28,4293
0.72,Premium,E,VS2,62.5,59,5.73,5.7,3.57,3024
1.63,Very Good,H,VVS1,59.1,58,7.68,7.84,4.59,13211
1.06,Very Good,G,SI2,61.1,62,6.55,6.61,4.02,4162
0.3,Premium,H,VVS1,62.2,58,4.29,4.26,2.66,878
1.02,Premium,F,SI1,62.2,58,6.4,6.46,4,5089
0.7,Ideal,F,SI1,62.6,55,5.67,5.7,3.56,2410
0.32,Premium,J,VS2,61.9,58,4.38,4.35,2.7,504
0.54,Premium,D,VS2,61.7,55,5.26,5.21,3.23,1913
0.72,Premium,G,SI1,60.8,58,5.8,5.74,3.51,2318
1.04,Very Good,I,VS2,61.9,58,6.47,6.55,4.03,4511
0.33,Ideal,E,VS2,61.9,54,4.42,4.47,2.75,723
2,Good,F,SI1,63,64,7.67,7.76,4.86,17869
1.11,Premium,H,SI1,62.1,58,6.6,6.57,4.09,5102
0.76,Very Good,J,VS1,59.3,63,6.12,5.93,3.55,2036
0.7,Good,E,VS1,58.7,60,5.79,5.83,3.41,3148
0.79,Very Good,J,SI1,58.8,62,6.01,6.03,3.54,1828
0.5,Premium,F,SI1,59.1,58,5.23,5.19,3.08,1286
1.57,Very Good,J,VS2,60.2,59,7.53,7.61,4.56,7832
0.5,Very Good,G,VVS2,61.3,57,5.12,5.15,3.15,1729
0.8,Very Good,H,SI1,63.8,56,5.85,5.91,3.75,2739
1.57,Premium,D,SI1,62.2,59,7.37,7.45,4.61,11976
0.7,Very Good,H,VS2,63.2,57,5.58,5.62,3.54,2137
1.01,Very Good,J,VVS2,63.7,57,6.31,6.35,4.03,5067
0.41,Ideal,E,VS2,61.8,54,4.76,4.79,2.95,935
0.61,Ideal,F,SI2,61,56,5.48,5.53,3.36,1270
0.9,Very Good,G,SI1,63.2,59,6.1,6.05,3.84,3669
0.34,Premium,E,VS2,61.1,60,4.45,4.48,2.73,745
0.55,Ideal,F,VS2,61.1,57,5.3,5.27,3.23,1819
1.02,Premium,F,VVS1,62.6,59,6.41,6.36,4,9550
0.9,Premium,E,SI2,61.7,57,6.23,6.21,3.84,4133
0.34,Ideal,E,VVS1,61.1,56,4.52,4.55,2.77,1208
1.21,Very Good,G,VVS2,60.4,56,6.96,6.91,4.19,9878
2,Very Good,G,SI1,61.8,61,8,8.09,4.97,18524
0.57,Premium,I,VS1,61.6,58,5.33,5.28,3.27,1212
0.3,Ideal,E,VS2,60.2,57,4.36,4.38,2.63,658
0.31,Good,I,VS1,63.9,56,4.3,4.28,2.74,628
0.9,Good,F,SI2,63.2,59,6.06,6.13,3.85,3116
0.82,Fair,F,SI2,56.7,70,6.28,6.16,3.53,2508
0.43,Premium,G,VVS1,60.3,58,4.91,4.87,2.95,1264
0.24,Very Good,F,SI1,61.6,57,4.02,4.05,2.48,370
0.41,Premium,G,VVS1,59.9,59,4.79,4.83,2.88,1151
1,Fair,H,VS2,64.8,55,6.35,6.28,4.09,3819
1.53,Good,J,SI2,64.1,58,7.3,7.18,4.64,6368
0.3,Ideal,J,VS1,59.7,57,4.37,4.4,2.62,394
0.72,Ideal,D,VS2,61.8,56,5.74,5.78,3.56,4082
0.51,Ideal,E,VS2,62.6,55,5.08,5.11,3.19,1656
0.9,Premium,E,SI2,61.6,59,6.26,6.18,3.83,3856
1,Very Good,F,SI2,63.4,55,6.3,6.38,4.02,4033
0.3,Ideal,G,SI1,62.2,55,4.27,4.32,2.67,422
0.9,Very Good,F,SI1,60.4,60,6.23,6.29,3.78,3950
0.41,Very Good,E,VVS2,62.8,54,4.72,4.77,2.98,1187
1.16,Premium,I,SI1,61.5,57,6.79,6.73,4.16,5002
0.32,Ideal,I,VS2,61.5,54,4.43,4.45,2.73,466
1.6,Fair,F,SI2,65,56,7.35,7.26,4.8,6272
0.43,Very Good,F,VS2,61.6,59,4.78,4.87,2.97,905
0.32,Premium,H,VS2,59.5,58,4.47,4.5,2.67,505
0.56,Ideal,D,VS2,61.4,55,5.33,5.35,3.28,1963
0.58,Ideal,F,SI1,62.3,54,5.36,5.39,3.35,1401
1,Premium,G,VS1,62.9,60,6.36,6.29,3.98,6989
1.05,Fair,I,I1,61.8,66,6.48,6.37,3.97,2396
0.31,Ideal,G,SI2,62.2,54,4.36,4.39,2.72,436
0.33,Premium,H,VS1,60,61,4.52,4.48,2.7,743
1.28,Premium,G,VS1,60.9,58,7.01,7.09,4.29,9335
0.31,Premium,G,SI1,62.6,58,4.34,4.29,2.7,593
0.38,Premium,F,VS1,60.9,58,4.71,4.68,2.86,998
0.55,Ideal,E,SI1,60.9,56,5.32,5.28,3.23,1556
0.31,Ideal,F,VVS1,60.7,56,4.4,4.37,2.66,878
1.5,Good,G,SI1,62.9,58,7.17,7.3,4.55,10271
0.57,Ideal,E,VS1,62.9,57,5.29,5.27,3.32,1982
1.78,Ideal,F,VS2,60.9,56,7.85,7.88,4.79,18128
0.54,Good,E,VVS2,60.1,61,5.3,5.38,3.21,2502
0.31,Ideal,G,VS2,60.8,56,4.38,4.4,2.67,562
0.93,Very Good,I,VS2,63.5,57,6.13,6.21,3.92,3563
1.06,Premium,F,VS1,58.8,60,6.76,6.68,3.95,7679
0.3,Very Good,H,VVS1,62.5,59,4.26,4.29,2.67,684
0.59,Premium,G,I1,59.7,59,5.48,5.45,3.26,940
0.77,Ideal,E,SI2,62.4,56,5.83,5.86,3.65,2677
0.33,Ideal,F,VVS1,61.9,55,4.44,4.42,2.74,1021
0.9,Very Good,F,SI2,62.4,58,6.15,6.19,3.85,3569
0.56,Premium,D,VS2,61.1,58,5.34,5.3,3.25,2066
0.74,Ideal,J,SI1,61.7,56,5.81,5.85,3.6,1963
1,Very Good,F,VS2,62.9,59,6.3,6.33,3.97,5929
0.9,Ideal,F,SI1,61.8,58,6.21,6.24,3.85,4795
1.7,Ideal,I,VS1,60.1,57,7.8,7.77,4.68,12099
0.32,Premium,H,VS2,61.4,60,4.39,4.41,2.7,505
0.3,Ideal,G,IF,62.3,54,4.32,4.35,2.7,863
0.71,Ideal,H,VS1,61.8,55,5.72,5.77,3.55,3229
1.01,Premium,D,VVS2,61.6,58,6.44,6.39,3.95,10797
0.73,Premium,I,VVS2,61.5,58,5.78,5.73,3.54,2519
1.7,Premium,I,VS2,61.4,59,7.6,7.68,4.69,11519
0.39,Very Good,E,VS2,62.7,59,4.64,4.68,2.92,794
0.39,Very Good,E,VVS2,61.9,58,4.66,4.68,2.89,971
0.3,Ideal,D,VS2,60.9,57,4.32,4.35,2.64,710
1.5,Premium,D,VS2,60.2,59,7.48,7.36,4.47,15052
0.29,Ideal,G,VVS2,60.7,54,4.33,4.37,2.64,607
0.57,Ideal,D,VS1,61.6,55,5.33,5.39,3.3,2043
0.71,Premium,H,VS2,61.3,59,5.74,5.77,3.53,2363
1,Fair,G,SI2,70.2,58,6,5.73,4.13,2326
0.32,Premium,G,SI1,60.9,58,4.44,4.39,2.69,612
1.25,Ideal,G,VVS1,61.3,57,6.9,6.94,4.24,13096
0.32,Ideal,I,VS2,61.5,56,4.4,4.41,2.71,449
0.71,Premium,D,SI2,62.8,57,5.69,5.64,3.56,2368
0.31,Ideal,H,VS2,61.2,56,4.35,4.37,2.67,507
0.47,Premium,H,VS1,61.8,58,4.99,4.94,3.07,1221
0.91,Premium,H,VS1,61,59,6.25,6.18,3.79,4670
1.03,Premium,E,VS2,61.3,61,6.53,6.46,3.98,5906
0.59,Ideal,G,VVS2,61,57,5.44,5.41,3.31,2131
1.01,Good,H,SI1,63.4,59,6.28,6.34,4,4749
1.13,Very Good,J,SI1,63.5,59,6.62,6.55,4.18,4385
1.32,Ideal,G,VS1,61.6,57,6.97,7.05,4.32,12094
0.34,Ideal,E,VVS2,61.8,56,4.48,4.52,2.78,838
0.7,Very Good,E,IF,60.3,59,5.72,5.76,3.46,4679
0.32,Premium,J,SI1,62.2,59,4.41,4.37,2.73,468
0.93,Good,G,SI1,63.8,58,6.14,6.09,3.9,4375
0.3,Ideal,F,VS2,61.1,56,4.36,4.38,2.67,573
0.77,Very Good,J,SI2,61.3,58,5.84,5.91,3.6,2001
1.01,Premium,G,VS2,62.1,60,6.37,6.35,3.95,5946
0.38,Ideal,D,VS2,62,56,4.68,4.64,2.89,998
0.38,Ideal,E,VS1,62.2,55,4.67,4.63,2.89,1112
0.43,Premium,G,IF,61.1,58,4.86,4.89,2.98,1433
1.04,Premium,G,SI1,62.8,57,6.5,6.41,4.05,4467
0.3,Ideal,G,SI1,61.6,57,4.29,4.34,2.66,432
0.71,Premium,D,VVS1,58.8,58,5.89,5.81,3.44,3952
1.09,Ideal,F,SI1,62,56,6.61,6.59,4.09,5922
1.01,Good,G,SI2,63.7,59,6.31,6.38,4.04,4060
0.3,Ideal,E,SI1,62.3,56,4.29,4.32,2.68,499
1.23,Ideal,H,SI1,61.5,57,6.92,6.89,4.25,6681
0.3,Ideal,D,VS2,61.6,57,4.3,4.33,2.66,710
0.7,Very Good,D,SI2,60.9,60,5.68,5.72,3.47,1990
0.5,Fair,G,VS1,65.9,57,5,4.87,3.25,1373
1.53,Ideal,F,SI1,60.3,57,7.45,7.52,4.51,11713
0.53,Very Good,E,VS1,61.8,60,5.13,5.22,3.2,1874
0.91,Very Good,F,SI1,60.1,58,6.3,6.35,3.8,3879
0.3,Premium,G,VS1,60,60,4.33,4.3,2.59,776
1.26,Ideal,I,SI2,59.6,57,7.04,7.01,4.19,4704
1,Ideal,J,VS1,62.3,56,6.43,6.38,3.99,4144
1.51,Premium,G,VS2,61.2,61,7.44,7.33,4.52,13194
1,Fair,G,SI1,68.3,61,6.02,5.93,4.08,3965
1.01,Good,E,SI1,63.4,60,6.3,6.34,4.01,5132
2,Premium,F,SI2,61.5,59,8.03,7.95,4.92,11413
0.25,Ideal,G,VVS2,62.1,56,4.02,4.05,2.5,525
0.7,Ideal,J,VVS1,61.6,58,5.69,5.71,3.51,1945
1.07,Ideal,F,SI2,62,57,6.6,6.49,4.06,4764
0.32,Ideal,E,VVS2,61.5,55,4.41,4.44,2.72,864
0.38,Premium,J,VS1,62.1,60,4.64,4.6,2.87,770
0.51,Very Good,F,VS1,59.9,63,5.22,5.16,3.11,1812
1.14,Ideal,H,SI1,61.6,57,6.68,6.73,4.13,5146
0.31,Good,G,VVS1,63.1,56,4.33,4.35,2.74,816
1.01,Ideal,F,SI1,62.3,58,6.35,6.42,3.98,5646
1.01,Premium,G,SI1,60.2,59,6.54,6.49,3.92,5232
1.04,Fair,D,SI2,64.9,56,6.39,6.34,4.13,4398
0.68,Premium,H,SI1,58.7,60,5.8,5.76,3.39,1708
0.31,Premium,F,VS2,58.3,61,4.48,4.44,2.6,749
0.3,Very Good,G,VS1,61.7,56,4.29,4.33,2.66,605
1.09,Premium,F,VS1,61.3,60,6.67,6.61,4.07,7588
0.31,Premium,G,VVS1,58,62,4.47,4.42,2.58,977
2.2,Premium,G,SI1,60.5,55,8.49,8.42,5.11,18193
0.32,Ideal,H,VVS2,62.3,57,4.34,4.37,2.71,614
2.18,Very Good,F,SI2,63.4,60,8.2,8.17,5.19,12099
1.42,Premium,F,VS1,58.4,59,7.36,7.32,4.29,10338
1.33,Ideal,G,VVS1,62.2,54,7.02,7.06,4.38,12255
0.51,Ideal,E,VS2,61.8,57,5.14,5.15,3.18,1656
1.21,Ideal,G,VVS1,61,57,6.93,6.87,4.21,10482
0.51,Good,D,VS2,58,60,5.26,5.29,3.06,1831
2.27,Fair,G,I1,68.6,56,7.99,7.94,5.47,7131
1.84,Premium,H,SI1,59.7,58,7.98,8.01,4.77,13779
0.62,Very Good,H,IF,60.3,59,5.52,5.55,3.34,2367
0.23,Very Good,F,VVS2,60.8,59,3.97,3.99,2.42,472
0.3,Premium,E,VVS2,61.4,59,4.34,4.32,2.66,1013
0.9,Very Good,J,SI1,63.4,59,6.14,6.1,3.88,3830
2.17,Premium,F,I1,60.7,59,8.43,8.35,5.09,9078
1.23,Premium,J,VS2,62.7,58,6.81,6.77,4.26,4856
0.32,Ideal,D,VVS2,60.3,58,4.43,4.46,2.68,804
0.39,Ideal,E,IF,62.5,57,4.7,4.74,2.95,1248
0.41,Ideal,G,VS1,61.9,57,4.81,4.76,2.96,961
0.33,Ideal,E,VS1,61.5,56.2,4.42,4.45,2.73,771
0.41,Ideal,H,SI1,61.2,57,4.76,4.78,2.92,683
0.47,Premium,E,VVS2,60.5,58,5.05,5,3.04,1833
1.08,Premium,I,SI2,60.1,59,6.75,6.69,4.04,3750
1.2,Ideal,H,SI1,62.1,56,6.83,6.76,4.22,6518
1.2,Very Good,H,SI1,62.4,57,6.76,6.8,4.23,5868
0.54,Good,G,VS1,60.8,62,5.22,5.24,3.18,1685
0.51,Ideal,D,VS1,60.9,57,5.17,5.2,3.16,1752
0.31,Ideal,G,VS2,61.5,56,4.34,4.36,2.68,652
1.07,Good,H,VS2,63.8,57,6.54,6.47,4.15,5758
2.15,Ideal,H,SI1,61.5,60,8.17,8.29,5.06,18470
1.04,Premium,E,VS2,61.1,59,6.54,6.56,4,7047
0.33,Ideal,F,VVS2,62.2,56,4.45,4.43,2.76,1040
1.05,Premium,E,VS2,62.1,58,6.5,6.54,4.05,6930
1,Premium,E,SI1,62.6,60,6.3,6.35,3.97,5445
0.64,Premium,E,SI1,61.2,62,5.56,5.52,3.39,1682
0.57,Ideal,D,SI2,61.9,56,5.3,5.34,3.3,1359
0.35,Premium,I,VS1,61.1,60,4.52,4.58,2.78,552
1.01,Ideal,H,SI2,62.8,56,6.38,6.45,4.03,4119
0.72,Premium,D,SI2,60.5,60,5.82,5.72,3.49,2429
0.71,Ideal,E,SI1,61.9,55,5.74,5.77,3.56,3360
1.75,Good,H,SI2,64.1,56,7.59,7.55,4.85,8385
0.9,Fair,I,SI2,67.7,61,6.04,5.86,4.03,2422
0.32,Ideal,G,SI1,61.4,57,4.41,4.38,2.7,612
0.32,Ideal,G,VS1,62.1,55,4.41,4.38,2.73,828
0.33,Ideal,I,VVS1,62.2,54,4.43,4.45,2.76,646
1.04,Good,E,SI2,62.3,62,6.4,6.44,4,4290
0.32,Ideal,D,VS2,62,55,4.37,4.41,2.72,758
0.52,Very Good,D,SI1,62.7,56,5.08,5.13,3.2,1323
0.92,Very Good,F,SI2,62.8,56,6.19,6.23,3.9,3873
1.52,Good,F,SI2,58.2,60,7.52,7.63,4.41,9028
1.26,Very Good,H,VS2,63.1,58,6.91,6.81,4.34,5849
0.41,Ideal,E,VVS2,61.6,56,4.78,4.8,2.95,1187
0.5,Very Good,D,SI1,58.5,60,5.13,5.19,3.02,1436
0.7,Ideal,J,VVS2,62.7,56,5.67,5.71,3.57,1790
0.31,Ideal,F,VS2,62.4,56,4.34,4.31,2.7,802
1.73,Very Good,I,VS1,63.4,58,7.57,7.6,4.81,11843
0.83,Premium,D,SI2,62.7,56,6.01,5.98,3.76,3078
1,Fair,H,SI2,65.2,54,6.3,6.22,4.08,2912
1,Premium,H,VS2,60.4,58,6.51,6.46,3.92,4984
0.34,Ideal,G,VS2,61.4,57,4.48,4.51,2.76,596
0.83,Very Good,G,SI1,62.3,58,5.97,6.01,3.73,3171
1.44,Premium,F,SI1,62.9,58,7.2,7.14,4.51,9653
0.55,Ideal,D,VVS2,61.6,56,5.23,5.29,3.24,2720
1.55,Ideal,H,IF,61.4,57,7.47,7.42,4.57,13544
0.78,Premium,F,SI1,61.5,59,5.96,5.88,3.64,2816
0.57,Ideal,H,VVS1,60.9,56,5.36,5.38,3.27,1949
0.3,Ideal,F,IF,62.3,55,4.3,4.34,2.69,886
0.9,Fair,D,SI2,65.9,59,6,5.95,3.94,3205
0.7,Good,H,VS1,63.9,58,5.67,5.59,3.6,2367
0.75,Good,E,SI1,63.4,57,5.75,5.77,3.65,2674
1.01,Good,H,SI1,64,58,6.31,6.37,4.06,4116
0.3,Very Good,D,VVS2,59.6,61,4.39,4.34,2.6,880
1.56,Ideal,H,VS2,60.7,57,7.49,7.53,4.56,12146
0.31,Very Good,H,VVS2,63.4,56,4.32,4.29,2.73,802
0.81,Very Good,F,VVS2,63.1,56,5.99,5.9,3.75,3992
0.5,Ideal,F,VVS2,62,55,5.1,5.12,3.17,2052
0.52,Ideal,F,VS2,61.8,55.4,5.13,5.17,3.18,1620
0.74,Premium,E,VS1,60.9,62,5.83,5.8,3.54,2999
0.36,Very Good,F,SI1,60.3,58,4.6,4.65,2.79,600
0.59,Premium,D,VS1,61.9,58,5.37,5.32,3.31,2326
0.33,Very Good,F,VVS1,62,56,4.43,4.46,2.75,912
0.3,Good,G,VS2,63.5,58,4.24,4.29,2.71,456
0.63,Ideal,E,VS1,61.5,56,5.5,5.53,3.39,2503
0.97,Ideal,J,VS1,61.3,57,6.37,6.41,3.92,4278
1.12,Good,H,SI1,59.8,61,6.72,6.85,4.06,5094
0.3,Ideal,F,VS1,62.5,57,4.26,4.28,2.67,621
0.52,Ideal,F,VVS2,61.8,56,5.2,5.17,3.2,2216
1.1,Ideal,G,SI1,61.6,56,6.59,6.68,4.09,5610
0.32,Very Good,E,SI1,63.1,56,4.39,4.36,2.76,720
0.41,Ideal,F,SI2,62.6,57,4.68,4.77,2.96,603
0.96,Good,H,SI2,56.7,62,6.51,6.39,3.66,3454
0.52,Ideal,E,VS1,62.5,56,5.16,5.11,3.21,1793
0.59,Very Good,F,IF,59.9,63,5.44,5.47,3.27,2632
1.02,Premium,F,VS2,62.4,59,6.45,6.4,4.01,6773
2.16,Very Good,I,SI1,58.5,60,8.49,8.54,4.98,17772
0.51,Ideal,E,VS1,60.9,56,5.16,5.22,3.16,1759
0.3,Very Good,H,VVS1,63,56,4.24,4.27,2.68,684
0.41,Premium,H,VS1,62,56,4.78,4.74,2.95,1061
0.31,Ideal,H,SI1,61.5,56.5,4.34,4.36,2.67,457
1.74,Ideal,F,SI1,62.4,57,7.68,7.64,4.78,14775
0.38,Ideal,D,VS1,61,57,4.66,4.69,2.85,955
0.53,Premium,E,VS2,61.4,58,5.24,5.19,3.2,1579
0.73,Premium,I,VVS2,60.6,58,5.84,5.78,3.52,2519
1,Good,G,VS2,63.3,60,6.29,6.37,4.01,5500
0.4,Good,D,VS2,63.5,56,4.66,4.72,2.98,786
0.73,Premium,G,VS2,60.7,58,5.87,5.82,3.55,2770
0.37,Premium,I,VVS1,62.4,58,4.58,4.55,2.85,874
1.71,Ideal,H,VS2,62.5,57,7.59,7.63,4.76,13445
0.42,Ideal,H,VVS1,61.8,55,4.85,4.8,2.98,1035
1.23,Ideal,F,VS1,62.5,54,6.82,6.85,4.27,9660
1.04,Very Good,E,SI1,63.5,56,6.41,6.37,4.06,5381
0.55,Premium,E,VS2,60.5,58,5.32,5.26,3.2,1881
0.59,Ideal,G,VS2,61.9,56,5.38,5.42,3.34,2057
0.51,Ideal,I,SI2,62.2,55,5.14,5.15,3.2,913
0.31,Ideal,G,VVS2,62.4,56,4.33,4.36,2.71,707
0.43,Good,D,SI2,63.3,57,4.79,4.82,3.04,669
1.05,Very Good,H,SI1,63.2,59,6.39,6.46,4.06,5072
0.41,Premium,E,VVS2,61.5,58,4.75,4.78,2.93,918
1.25,Ideal,H,VS2,62.2,57,6.92,6.88,4.29,7365
0.3,Ideal,H,VVS2,62.1,55,4.33,4.36,2.7,590
