carat,cut,color,clarity,depth,table,x,y,z,price
0.48,Good,G,VS1,58.6,62,5.14,5.2,3.03,1199
0.4,Very Good,E,VS2,61.2,60,4.79,4.68,2.9,912
1,Fair,G,SI1,68.9,56,6.16,6.11,4.23,3833
1.25,Ideal,F,VS1,62.4,57,6.9,6.83,4.29,7840
1.13,Very Good,F,VVS2,59.6,59,6.82,6.87,4.08,9539
0.42,Ideal,G,VVS1,61.6,55,4.85,4.82,2.98,1235
1.17,Ideal,G,VS1,61.8,57,6.76,6.8,4.19,8639
1.01,Very Good,E,VS2,62.9,60,6.36,6.4,4.01,6714
0.41,Ideal,I,VVS2,61.7,56,4.8,4.77,2.95,1061
1.02,Ideal,D,IF,63,57,6.39,6.35,4.01,15575
0.34,Ideal,I,VS2,61.5,55,4.53,4.55,2.79,495
0.36,Ideal,E,VS1,61.8,56,4.55,4.58,2.82,817
0.33,Ideal,E,VVS2,61.2,57,4.45,4.47,2.73,868
1.12,Ideal,F,VS2,62.6,56,6.59,6.63,4.14,8074
0.3,Ideal,H,VVS2,60.8,58,4.33,4.38,2.65,590
0.34,Premium,E,SI2,62.4,59,4.42,4.46,2.77,477
0.31,Very Good,H,VS2,62.5,60,4.31,4.36,2.71,489
0.3,Premium,J,VS1,62.6,58,4.31,4.28,2.69,506
0.5,Good,E,VVS2,61.6,62,5.04,5.09,3.12,2437
0.31,Premium,I,VVS2,62.1,58,4.33,4.37,2.7,544
1.21,Premium,E,SI1,62.3,58,6.77,6.74,4.21,6963
1.01,Good,H,VS2,63.9,58,6.26,6.22,3.99,4208
0.42,Ideal,G,VS2,62.2,54.1,4.8,4.83,3,907
1.52,Ideal,H,SI1,61.8,57,7.43,7.32,4.56,9700
0.34,Ideal,E,SI1,61.4,54,4.53,4.5,2.77,765
0.57,Premium,E,IF,59.8,60,5.43,5.38,3.23,2753
1.01,Premium,I,I1,59.2,57,6.58,6.44,3.85,2017
2.24,Very Good,I,SI2,61.7,57.7,8.37,8.43,5.18,16558
0.71,Ideal,G,VS2,60.6,56,5.76,5.8,3.5,2911
0.55,Ideal,D,VS1,61.3,56,5.28,5.32,3.25,2251
0.73,Good,E,SI1,63.2,58,5.7,5.76,3.62,2796
1.01,Ideal,G,VS2,62.4,56,6.42,6.39,4,5946
0.37,Ideal,E,VS2,61.6,57,4.65,4.61,2.85,1041
0.4,Ideal,G,VVS1,61.2,56,4.75,4.79,2.92,1123
2.01,Premium,E,SI2,58.9,60,8.24,8.2,4.84,17179
0.37,Premium,E,VS2,63,58,4.58,4.53,2.87,1041
0.33,Ideal,F,VS1,62.8,55,4.41,4.45,2.78,765
0.3,Premium,E,VS1,60.2,57,4.37,4.3,2.61,814
0.35,Premium,E,VS2,59.5,58,4.59,4.62,2.74,767
1.16,Ideal,G,SI2,61.5,54,6.78,6.75,4.16,5301
1.01,Ideal,E,SI1,62.1,54,6.5,6.41,4.01,5599
0.56,Ideal,D,VS2,62.2,56,5.24,5.28,3.27,1963
2.02,Ideal,J,SI1,62.4,56,8.03,8.19,5.06,12591
0.31,Ideal,H,VVS1,61.5,56,4.38,4.34,2.68,907
0.4,Ideal,D,SI1,63,57,4.7,4.66,2.95,924
1.54,Premium,G,VS2,61.8,58,7.43,7.39,4.58,13120
1.03,Ideal,D,VS2,62,54.8,6.47,6.51,4.02,7697
0.5,Premium,F,VS2,60.9,58,5.1,5.14,3.12,1436
0.48,Ideal,G,VVS2,62,57,5.01,5.04,3.11,1574
1.06,Ideal,I,VS2,61.4,55,6.59,6.61,4.05,5116
1.51,Premium,G,SI1,58.7,60,7.55,7.48,4.41,10020
1.01,Premium,G,SI2,60.1,59,6.45,6.39,3.86,4269
0.83,Ideal,H,SI2,60.7,57,6.08,6.05,3.68,2201
0.38,Premium,I,SI2,60,59,4.69,4.71,2.82,500
1.06,Ideal,H,VVS1,61.3,57,6.55,6.53,4.01,7193
0.58,Ideal,D,SI2,61.2,57,5.36,5.4,3.29,1342
0.51,Very Good,J,SI1,61.7,56,5.14,5.17,3.18,872
0.34,Premium,F,VS2,59.2,60,4.56,4.6,2.71,686
0.9,Fair,H,SI1,65.6,57,6.04,6.01,3.95,3024
1.5,Very Good,H,VS2,60,62,7.38,7.41,4.44,11220
0.3,Premium,H,VVS2,60.6,58,4.35,4.33,2.63,776
0.62,Ideal,F,VVS1,61.9,56,5.46,5.48,3.38,3499
1.08,Premium,G,SI2,60.7,60,6.64,6.61,4.02,4318
0.9,Good,I,SI2,64,55,6.11,6.05,3.89,2503
0.3,Premium,E,VVS1,61.3,59,4.28,4.33,2.64,895
1,Premium,H,VS2,59.6,59,6.54,6.47,3.88,5069
0.6,Very Good,D,SI1,62.2,58,5.4,5.44,3.37,1750
0.31,Ideal,H,SI1,61.8,54,4.34,4.36,2.69,464
0.5,Very Good,E,SI1,61.4,63,5.06,5.1,3.12,1128
0.32,Ideal,G,IF,61.3,54,4.41,4.47,2.72,918
0.35,Ideal,D,VS2,60.5,56,4.63,4.6,2.79,907
0.3,Ideal,G,VS1,63.1,55,4.25,4.31,2.7,624
1.07,Premium,D,SI2,62.4,61,6.51,6.48,4.05,4949
0.51,Ideal,D,VS2,61.9,57,5.15,5.09,3.17,1882
0.31,Premium,J,VS2,62.7,58,4.34,4.3,2.71,488
1.62,Premium,G,VS2,62.3,58,7.54,7.49,4.68,13702
0.44,Premium,G,SI1,60.1,60,4.95,4.86,2.95,990
0.65,Very Good,I,VVS2,61.3,59.3,5.52,5.59,3.4,1828
0.42,Premium,F,SI1,62.7,55,4.83,4.8,3.02,992
1.01,Very Good,G,VVS2,63.4,55,6.41,6.34,4.04,6968
0.3,Ideal,G,SI1,62.2,55,4.27,4.32,2.67,422
0.43,Ideal,G,IF,61.8,55,4.85,4.89,3.01,1433
0.23,Very Good,E,VVS2,64.1,58,3.85,3.89,2.48,505
0.31,Ideal,G,VS1,61.3,56,4.38,4.36,2.68,802
0.58,Ideal,E,VS2,61.1,57,5.41,5.39,3.3,1984
0.4,Ideal,D,SI1,60.8,57,4.81,4.77,2.91,990
1.56,Premium,D,SI2,61.1,56,7.54,7.45,4.58,8858
0.7,Premium,F,SI2,61.9,62,5.69,5.66,3.51,2107
0.7,Good,H,VS2,59.7,57,5.75,5.8,3.45,2347
0.4,Good,H,VVS2,59.1,61,4.79,4.82,2.84,823
1.23,Very Good,G,SI2,60.8,59,6.88,6.97,4.21,5037
1.2,Good,F,VVS1,63.6,57,6.71,6.74,4.28,10982
2.03,Very Good,E,SI2,63.7,58,7.91,7.94,5.05,16412
0.9,Good,H,SI1,63.8,57,6.07,6.13,3.89,3201
0.42,Ideal,E,SI2,62.7,55.2,4.78,4.79,3,687
1.11,Very Good,G,VS2,60.8,58,6.65,6.7,4.06,6593
0.3,Ideal,E,SI1,62.1,58,4.27,4.29,2.66,499
2.03,Ideal,J,VS2,62.1,57,8.15,8.08,5.04,13880
0.5,Ideal,F,VVS2,62,53.6,5.09,5.13,3.18,2025
1.5,Very Good,E,VS2,62.1,60,7.27,7.31,4.53,14256
0.32,Ideal,I,VS1,62.4,54,4.39,4.36,2.73,648
1.01,Premium,F,SI1,60.6,58,6.54,6.49,3.95,5559
0.9,Premium,H,VS1,60.2,58,6.32,6.28,3.79,4234
0.36,Premium,G,VS1,59.7,59,4.61,4.64,2.76,726
0.46,Fair,E,VS2,66.8,61,4.84,4.71,3.2,1070
0.8,Good,E,VS1,60.2,54,6.04,6.01,3.63,4444
0.33,Good,F,VVS1,60.2,64,4.47,4.5,2.7,724
1.21,Very Good,G,SI1,61.2,58,6.84,6.91,4.21,6549
2.09,Ideal,H,SI2,60.6,57,8.3,8.2,5,16703
0.72,Premium,J,SI1,62.1,59,5.75,5.71,3.56,1987
0.77,Good,G,VS1,59.4,64,5.97,5.92,3.53,2788
0.67,Good,F,VS1,64.4,57,5.55,5.6,3.6,2244
0.59,Ideal,F,SI2,61.7,54,5.4,5.46,3.35,1195
1.32,Ideal,G,SI2,62.9,57,6.98,6.94,4.38,6409
0.52,Ideal,G,VVS1,61.6,55,5.14,5.18,3.18,2063
0.53,Very Good,F,VS2,63.2,58,5.13,5.16,3.25,1578
1.01,Very Good,F,VS1,62.9,58,6.29,6.31,3.96,7455
0.7,Very Good,F,VS2,62.3,61,5.55,5.62,3.48,2593
1.01,Premium,E,SI1,62.8,59,6.31,6.27,3.95,5599
1.83,Very Good,F,SI1,63.2,56,7.78,7.73,4.9,11782
0.7,Premium,G,SI1,58.6,62,5.83,5.8,3.41,2375
0.25,Good,F,VVS1,59.1,60,4.1,4.12,2.43,490
0.31,Ideal,H,SI1,62.9,56,4.31,4.27,2.7,558
0.41,Very Good,J,VS1,61.3,59,4.74,4.78,2.92,647
0.52,Premium,F,VS2,61.8,59,5.15,5.11,3.17,1605
1.51,Premium,E,VS2,60.7,60,7.37,7.46,4.5,14709
0.32,Ideal,E,VVS2,61.3,55,4.41,4.43,2.71,1010
0.31,Ideal,D,VS2,61.5,56,4.34,4.37,2.68,734
0.3,Ideal,E,VS2,62.1,56,4.31,4.25,2.66,844
1.01,Fair,F,SI2,67.3,62,6.09,6.03,4.08,3597
0.32,Ideal,D,VS2,61.9,55,4.44,4.41,2.74,972
0.31,Ideal,G,SI1,63,56,4.34,4.3,2.72,593
1,Ideal,H,SI2,61.5,55.6,6.41,6.48,3.96,4459
0.4,Ideal,F,VVS2,62.8,56,4.73,4.69,2.96,1163
0.35,Ideal,E,VS2,61.7,56,4.56,4.52,2.8,984
0.41,Premium,E,SI1,60.4,59,4.8,4.75,2.88,775
1.01,Premium,I,SI1,61.8,59,6.44,6.37,3.96,4242
0.76,Very Good,F,VVS1,62.1,57,5.8,5.83,3.61,4504
0.6,Premium,E,VS2,62.7,58,5.37,5.34,3.36,1915
0.74,Ideal,H,VS1,61.6,56,5.81,5.82,3.58,2797
1.01,Good,D,SI2,64,59,6.34,6.28,4.04,4004
0.56,Ideal,G,SI1,62.1,55,5.29,5.33,3.3,1417
0.41,Ideal,G,VVS2,60.9,56,4.81,4.84,2.94,960
0.76,Premium,J,VS2,59.9,59,5.94,5.92,3.55,2052
0.35,Ideal,D,VS2,61.3,56,4.56,4.54,2.79,1063
0.5,Very Good,D,SI1,63.4,56,5.01,5.06,3.19,1354
0.9,Premium,D,SI1,62.2,60,6.14,6.08,3.8,4612
0.52,Ideal,E,VS1,61.8,55,5.17,5.22,3.21,1844
0.46,Ideal,H,VS1,61.9,55,4.95,4.99,3.08,1353
0.39,Premium,G,VS2,59.8,61,4.75,4.72,2.83,942
1.15,Very Good,H,SI2,62,58,6.66,6.7,4.14,4743
0.53,Ideal,I,VS2,62.2,56,5.15,5.2,3.22,1163
0.3,Very Good,E,VVS1,62.6,56,4.26,4.27,2.67,862
0.36,Premium,G,VS2,62.5,58,4.51,4.55,2.83,589
1.01,Premium,F,SI2,61.7,58,6.46,6.41,3.97,3846
0.52,Ideal,G,SI2,61.3,56,5.19,5.22,3.19,1150
0.3,Ideal,F,VS2,60.3,57,4.34,4.39,2.63,568
0.25,Ideal,E,VVS1,61.2,57,4.12,4.08,2.51,740
0.82,Ideal,F,SI2,62.3,56,5.96,6.02,3.73,2841
0.93,Ideal,E,SI2,60.5,54,6.4,6.38,3.87,4858
1.7,Good,H,VVS2,63.1,57,7.52,7.61,4.77,14146
1,Good,F,SI2,65.7,62,6.15,6.21,4.06,4102
0.91,Ideal,H,SI1,62.1,57,6.18,6.21,3.85,4919
0.26,Very Good,G,VVS2,62.3,56,4.07,4.09,2.54,486
1,Premium,F,VVS2,59.9,60,6.5,6.46,3.88,8602
0.4,Ideal,I,VVS2,62.4,55,4.7,4.73,2.94,807
2.04,Ideal,H,SI2,61.5,57,8.15,8.18,5.02,16800
0.63,Very Good,E,SI1,61,57.6,5.48,5.51,3.36,1952
1.24,Premium,H,SI2,62.3,58,6.84,6.8,4.25,4444
1.56,Ideal,J,VS1,61.9,55,7.44,7.46,4.61,9404
2,Very Good,I,VS2,60.4,60,8.14,8.19,4.93,16459
1.05,Very Good,F,VS2,62.8,57,6.45,6.48,4.06,6808
1.02,Premium,F,SI1,61,59,6.58,6.47,3.98,5455
0.71,Ideal,E,SI2,62.3,57,5.66,5.74,3.55,2190
0.31,Ideal,H,VVS2,61.4,55,4.37,4.39,2.69,609
0.55,Ideal,F,VVS1,61.2,54,5.3,5.35,3.26,3005
0.32,Ideal,H,VS1,61.9,55,4.4,4.42,2.73,561
1.02,Premium,D,SI2,62.1,57,6.41,6.37,3.97,4381
0.9,Good,E,SI1,63.9,57,6.05,6.1,3.88,4463
1,Premium,E,SI2,61,62,6.41,6.34,3.89,4200
0.42,Ideal,D,VS1,61.1,57,4.84,4.81,2.95,1235
0.49,Premium,D,SI1,61.3,57,5.21,5.02,3.14,1444
0.96,Very Good,G,SI2,63.1,56,6.29,6.22,3.95,3951
0.53,Very Good,I,VS2,60.3,60.1,5.22,5.25,3.16,1190
0.76,Ideal,I,VS2,61.8,56,5.85,5.89,3.63,3577
0.7,Ideal,G,VVS2,60.3,57,5.75,5.83,3.49,3191
0.54,Good,D,SI2,63.2,57,5.16,5.19,3.27,1249
1.42,Premium,F,VS1,58.4,59,7.36,7.32,4.29,10338
0.78,Ideal,G,SI1,60.6,57,5.95,5.97,3.61,3004
0.31,Very Good,F,SI1,63.1,57,4.31,4.28,2.71,663
0.4,Very Good,E,VVS1,62.9,56,4.67,4.71,2.95,1191
0.41,Very Good,E,VS1,63.2,59,4.71,4.75,2.99,954
0.42,Premium,H,VS2,62.1,57,4.8,4.76,2.97,992
0.5,Good,G,VVS2,63.9,58,5.05,5,3.21,1806
0.63,Ideal,E,VS1,61.5,56,5.53,5.5,3.39,2526
0.9,Ideal,H,VS2,62.7,57,6.13,6.15,3.85,4072
0.33,Ideal,F,VVS1,61.7,55,4.42,4.46,2.74,880
0.46,Ideal,E,VS2,62.1,57,4.93,4.89,3.05,1251
0.74,Very Good,F,SI1,61.5,58,5.82,5.85,3.59,2583
0.62,Very Good,I,VS2,60.7,57.3,5.48,5.52,3.33,1378
0.98,Good,H,SI2,57.9,56,6.51,6.47,3.76,2898
0.41,Premium,G,VS2,61.8,59,4.76,4.72,2.93,1061
0.5,Ideal,G,VVS2,61.2,56,5.1,5.13,3.13,1838
1.83,Premium,J,SI1,60.4,58,7.96,7.94,4.8,10709
1.05,Ideal,H,SI1,60.8,56,6.62,6.58,4.01,5704
1.26,Ideal,F,VVS2,62.3,57,6.87,6.92,4.3,12237
0.74,Ideal,I,IF,62.1,53.9,5.79,5.81,3.6,2952
1.02,Very Good,D,SI2,62.7,59,6.36,6.44,4.01,4712
1,Fair,E,SI2,65.2,56,6.3,6.12,4.05,4256
1.2,Premium,E,VVS1,60.6,60,6.95,6.85,4.18,14192
0.7,Ideal,E,SI1,60.2,58,5.75,5.78,3.47,2617
1.02,Very Good,I,SI2,62.6,56,6.41,6.44,4.02,4084
0.51,Very Good,E,VVS2,61.4,59,5.1,5.16,3.15,2211
0.32,Very Good,I,SI2,63.4,56,4.37,4.34,2.76,480
0.9,Good,I,VVS1,63.9,63,6.04,6.07,3.87,3741
0.26,Premium,E,VS2,60.4,58,4.19,4.15,2.52,580
1.5,Premium,E,SI1,61.4,59,7.41,7.24,4.5,11638
0.54,Good,H,VVS2,60.9,57.2,5.22,5.26,3.19,1883
1.3,Ideal,F,VS2,62.2,56,6.98,6.94,4.33,10090
1.04,Ideal,H,VS1,62.2,56.6,6.43,6.49,4.02,6255
0.4,Very Good,H,VS2,59.1,61,4.81,4.84,2.85,737
1.2,Ideal,E,VVS2,61.5,57,6.79,6.89,4.21,11883
0.3,Good,D,SI1,63.3,55,4.28,4.31,2.72,552
1.02,Ideal,D,SI1,62.1,53,6.43,6.38,3.98,4798
0.32,Ideal,E,VVS1,62.2,55,4.37,4.41,2.73,827
1.3,Fair,E,I1,66.5,58,6.79,6.75,4.5,2571
0.5,Ideal,E,VVS2,61.8,53.6,5.1,5.13,3.16,2297
1.34,Very Good,J,SI2,62.7,56,7.05,7.08,4.43,5335
0.33,Premium,F,SI1,59.9,61,4.47,4.44,2.67,705
0.38,Ideal,G,VVS2,62,57,4.64,4.66,2.89,879
1.01,Good,E,VS2,63.3,60,6.3,6.33,4,6399
1.21,Ideal,F,VVS1,62,58,6.82,6.86,4.24,12613
0.26,Very Good,F,VS2,62.4,58,4.06,4.08,2.54,453
0.9,Good,F,VS2,65,58,6.03,6.06,3.93,4268
0.54,Premium,G,VS2,62.7,58,5.21,5.25,3.28,1422
0.32,Good,I,SI1,63.5,57,4.3,4.33,2.74,421
1.04,Ideal,G,VS2,60.5,57,6.56,6.62,3.99,6955
1.02,Premium,E,SI2,60.5,58,6.58,6.54,3.97,4478
0.56,Premium,H,VS1,59.8,62,5.36,5.31,3.19,1653
0.71,Ideal,I,SI1,61.9,56,5.71,5.74,3.54,2660
0.9,Very Good,F,SI1,59.1,59,6.3,6.35,3.74,4498
1.33,Premium,E,SI2,62.5,58,6.99,7.03,4.38,6963
0.95,Good,F,SI2,59.7,57,6.41,6.45,3.84,3750
1.05,Very Good,G,SI1,61.6,57,6.51,6.54,4.02,5197
2.01,Premium,F,SI2,61.3,61,8.02,7.96,4.9,17746
0.7,Premium,J,VS2,61.2,60,5.73,5.7,3.5,1940
1.06,Ideal,G,VS2,61.1,57,6.56,6.59,4.02,6548
1.51,Premium,G,VS1,62.4,60,7.3,7.34,4.57,12831
0.9,Premium,I,SI1,61.8,58,6.21,6.19,3.83,3251
1.25,Ideal,G,SI2,61.5,56,7,6.92,4.28,6300
1.13,Premium,G,I1,61.2,58,6.77,6.66,4.11,3746
0.53,Ideal,H,VS2,61.5,56,5.21,5.26,3.22,1427
1.03,Good,G,SI2,63.7,60,6.28,6.35,4.02,3929
1.01,Very Good,F,VVS2,59.8,58,6.47,6.55,3.89,8212
0.3,Good,E,SI1,63.2,57,4.25,4.3,2.7,526
1.2,Ideal,D,SI2,60.2,57,6.88,6.93,4.16,6140
0.53,Premium,G,SI2,60.8,58,5.21,5.19,3.16,1173
2.4,Ideal,J,SI1,62,57,8.53,8.47,5.27,12468
0.9,Premium,H,VS1,63,62,6.09,6,3.81,3838
0.74,Very Good,E,VS1,63.4,55,5.78,5.76,3.66,3357
1.18,Premium,G,VVS2,59.7,58,6.9,6.94,4.13,9366
0.38,Ideal,H,VVS2,62.5,53.4,4.63,4.66,2.9,832
0.31,Very Good,G,IF,61.6,54,4.4,4.43,2.72,891
0.7,Premium,F,SI1,62.5,59,5.67,5.65,3.54,2354
0.32,Very Good,G,VS2,59.9,59,4.46,4.48,2.67,548
0.53,Premium,H,SI1,61.2,60,5.22,5.1,3.16,1159
0.31,Very Good,J,SI1,61.9,59,4.28,4.32,2.66,363
1.28,Good,H,SI2,56.8,62,7.22,7.16,4.08,4086
0.7,Premium,E,SI1,61,57,5.73,5.68,3.48,2777
0.4,Ideal,E,SI2,61.2,55,4.77,4.74,2.91,855
2.1,Fair,G,I1,67.4,59,7.82,7.76,5.24,6597
0.91,Premium,F,SI1,61.7,59,6.21,6.17,3.82,4036
1.2,Ideal,H,SI2,61.6,57,6.84,6.79,4.2,5712
1,Good,G,VVS1,63.8,60,6.35,6.31,4.04,7134
1.2,Ideal,I,SI1,60.1,56,6.9,6.84,4.13,5578
0.87,Premium,F,SI2,61.5,57,6.13,6.1,3.76,2661
0.73,Premium,G,VS1,63,57,5.75,5.67,3.6,2683
0.58,Ideal,F,SI1,59.9,56,5.41,5.47,3.26,1442
0.3,Ideal,E,VS2,61.3,57,4.29,4.33,2.64,658
0.93,Ideal,I,SI1,62,57,6.22,6.26,3.87,2917
0.31,Ideal,I,VVS1,62.8,55,4.36,4.33,2.73,732
1.16,Premium,F,VVS1,60.4,60,6.9,6.77,4.13,10809
0.4,Premium,H,VS1,62.7,58.5,4.7,4.74,2.96,793
0.31,Ideal,G,IF,62.1,54,4.38,4.41,2.73,891
0.43,Very Good,H,SI1,61.5,58,4.8,4.86,2.97,716
0.43,Good,G,SI2,58.8,61,4.92,4.94,2.9,661
1.11,Premium,I,SI2,61.3,59,6.69,6.63,4.09,3692
0.73,Ideal,D,VS1,61.1,57,5.85,5.81,3.56,3509
0.53,Ideal,D,VS1,61.3,56,5.21,5.23,3.2,1952
0.51,Premium,G,VVS2,61.7,58,5.14,5.11,3.16,1974
0.91,Fair,G,VS2,64.9,54,6.04,6.08,3.93,4860
1.01,Very Good,E,SI1,63,57,6.28,6.36,3.98,5627
0.57,Ideal,H,VS1,61.3,56,5.36,5.38,3.29,1554
0.52,Ideal,H,VVS2,61,57,5.16,5.2,3.16,1749
1.21,Ideal,J,VS2,62.2,57,6.78,6.82,4.23,4879
0.34,Ideal,D,I1,61.4,55,4.5,4.52,2.77,413
0.51,Premium,E,VS2,61.7,58,5.15,5.12,3.17,1781
0.72,Ideal,I,VS2,62.2,56,5.69,5.75,3.56,2511
0.71,Ideal,G,VVS2,61.3,56,5.75,5.77,3.53,3307
0.51,Ideal,D,SI2,61.9,56,5.1,5.15,3.17,1264
1.52,Premium,I,SI1,61.2,60,7.41,7.36,4.52,8521
0.5,Ideal,F,VS2,62.5,57,5.07,5.11,3.18,1436
2.05,Premium,J,VS1,60.1,58,8.19,8.25,4.94,14411
0.56,Ideal,F,VS2,62.3,55,5.28,5.32,3.3,1608
1.2,Very Good,J,SI2,59.6,62,6.9,6.95,4.13,3880
1,Good,D,SI2,63.3,56,6.35,6.38,4.03,4620
1,Fair,I,SI2,65.8,58,6.23,6.27,4.11,3348
0.4,Ideal,H,VS1,61.1,57,4.74,4.78,2.91,815
1.06,Ideal,E,IF,62,57,6.49,6.54,4.04,13344
0.33,Ideal,F,VVS1,61.7,54,4.46,4.49,2.76,893
1.03,Premium,E,SI2,61,60,6.46,6.53,3.96,4441
0.52,Premium,D,VS2,61.2,58,5.16,5.2,3.17,1822
1.21,Very Good,H,SI1,62.2,56,6.75,6.79,4.21,6194
0.33,Premium,G,VVS1,61.9,59,4.38,4.41,2.72,868
0.23,Very Good,F,IF,61,62,3.95,3.99,2.42,485
0.38,Ideal,G,VVS1,61.7,55,4.67,4.7,2.89,993
0.36,Ideal,G,VVS1,62.1,56,4.58,4.6,2.85,884
0.31,Premium,G,VS2,61.5,59,4.36,4.32,2.67,698
1.02,Very Good,J,SI2,61.1,61,6.44,6.5,3.95,3601
0.73,Very Good,H,VS1,61.6,59,5.74,5.81,3.56,2641
0.53,Good,E,SI1,56.7,59,5.39,5.37,3.05,1246
0.31,Ideal,E,SI1,63,57,4.32,4.29,2.71,698
1.01,Premium,D,VS1,61.6,58,6.44,6.42,3.96,8823
0.71,Very Good,I,VS1,63.3,58,5.68,5.66,3.59,2198
2.01,Premium,E,SI2,62,61,8.1,8.04,5,17179
0.76,Ideal,D,VS1,61.3,57,5.87,5.9,3.61,4229
0.3,Good,G,VS1,63.8,55,4.25,4.28,2.72,605
1.51,Premium,J,VVS2,62.5,59,7.34,7.29,4.57,8930
0.72,Ideal,H,VVS2,60.9,56,5.78,5.84,3.54,3475
0.31,Good,E,SI1,63.6,57,4.3,4.28,2.73,698
1.2,Ideal,E,SI2,62,57,6.8,6.82,4.22,7018
0.32,Ideal,G,VS1,60.8,57,4.39,4.42,2.68,645
1.21,Very Good,H,SI1,62.4,58,6.83,6.79,4.25,5826
0.7,Ideal,I,VS1,62.7,53.4,5.66,5.74,3.57,2363
0.32,Premium,F,SI2,59.7,59,4.48,4.43,2.66,540
0.6,Ideal,G,IF,62,55,5.39,5.44,3.36,2570
0.32,Ideal,G,VS2,62,57,4.41,4.39,2.73,720
1.21,Premium,H,SI2,58.2,59,7.05,7.03,4.1,5082
1.01,Good,E,VS2,61.2,62,6.34,6.38,3.89,5972
1.06,Very Good,G,VS2,59.4,59,6.68,6.63,3.95,6217
0.51,Very Good,D,SI1,60,58,5.19,5.24,3.13,1380
0.3,Ideal,E,VVS1,61.2,57,4.33,4.36,2.66,1102
0.61,Very Good,F,VS2,59.6,61,5.5,5.58,3.3,1971
0.54,Very Good,H,SI1,61.6,56,5.21,5.24,3.22,1235
0.3,Very Good,D,SI1,63.3,55,4.31,4.28,2.72,709
0.36,Ideal,G,VVS2,61.7,54,4.59,4.62,2.84,794
0.7,Very Good,H,SI1,62.6,57,5.64,5.7,3.55,1830
0.31,Ideal,D,VS1,61.6,55,4.37,4.4,2.7,766
0.32,Very Good,F,VS1,62.3,55,4.38,4.42,2.74,696
0.41,Ideal,F,VVS1,60.7,56,4.81,4.85,2.93,1295
1.22,Premium,F,SI1,62.5,59,6.78,6.83,4.25,6932
1.21,Ideal,G,VS1,62.7,54,6.8,6.82,4.27,9323
0.34,Ideal,G,VS2,61.1,55,4.55,4.52,2.77,765
2.03,Ideal,H,SI1,60.8,57,8.24,8.18,4.99,18026
1.28,Premium,H,SI1,62.3,58,7,6.94,4.34,6946
0.7,Very Good,E,VS1,62,60,5.61,5.64,3.49,3109
1.57,Good,G,VS2,57.8,60,7.66,7.6,4.41,12547
0.31,Premium,F,VVS1,62.4,60,4.31,4.28,2.68,959
0.4,Ideal,D,SI1,61.8,55,4.78,4.74,2.94,990
0.38,Very Good,D,VVS2,63.8,57,4.57,4.61,2.93,1030
2.06,Premium,E,SI2,58.8,58,8.42,8.35,4.93,14634
0.31,Ideal,D,SI1,62.4,56,4.33,4.35,2.71,571
0.5,Good,E,SI1,63.8,55,5.09,5.04,3.23,1415
0.31,Ideal,D,VS1,61.1,56,4.33,4.37,2.66,713
2.53,Ideal,I,SI1,62.4,57,8.68,8.59,5.39,16709
0.5,Ideal,E,VS2,61.6,56,5.1,5.13,3.15,1554
1.01,Good,F,SI2,63.8,57,6.36,6.31,4.04,3597
0.35,Very Good,G,IF,60.5,56,4.56,4.6,2.77,1001
1,Very Good,D,VS1,62.7,60,6.31,6.36,3.97,7877
1.32,Ideal,H,VVS2,62,54,7.05,7.06,4.37,9571
1.29,Ideal,J,SI1,61.6,58,6.96,6.99,4.3,5607
1.7,Premium,J,VVS1,62.9,60,7.61,7.56,4.77,11005
1.16,Very Good,I,SI1,61.5,60.4,6.71,6.76,4.14,4657
0.24,Very Good,F,VVS1,61.8,58,3.95,3.98,2.45,478
2.08,Very Good,H,SI2,63.4,59,8.06,8,5.09,13206
0.75,Ideal,I,SI1,61.8,55,5.83,5.85,3.61,2871
2.11,Premium,G,SI2,59.1,59,8.33,8.4,4.94,15757
1.52,Very Good,G,VS2,61.9,56,7.28,7.39,4.54,13161
1.02,Ideal,F,VVS2,62.3,58,6.42,6.45,4.01,9598
0.4,Very Good,D,VVS2,62.2,54,4.75,4.77,2.96,1263
0.8,Ideal,H,VVS1,61.8,57,5.93,5.89,3.65,3732
1,Premium,I,VS1,60.6,58,6.47,6.4,3.9,4077
1.01,Very Good,H,SI1,61.9,59,6.4,6.43,3.97,5026
0.8,Ideal,F,SI2,61.8,59,5.94,5.96,3.68,3066
0.91,Very Good,D,SI1,59.3,58,6.33,6.38,3.77,4253
1,Very Good,G,VS2,63.3,60,6.37,6.29,4.01,5600
0.9,Ideal,E,SI2,61.7,56,6.21,6.26,3.85,4034
0.31,Premium,E,VS1,60.2,58,4.38,4.43,2.65,734
0.92,Ideal,G,SI1,62.6,56,6.21,6.19,3.88,4173
1.71,Good,J,VS2,62.8,58,7.48,7.55,4.72,8831
0.33,Ideal,G,VVS2,62.7,55,4.46,4.41,2.78,965
0.53,Ideal,D,VS2,61.4,55,5.25,5.21,3.21,1956
1.09,Ideal,H,SI1,61.4,57,6.66,6.6,4.07,5149
0.3,Ideal,G,SI1,62.3,56,4.29,4.32,2.68,432
0.3,Very Good,D,VVS2,59.6,61,4.39,4.34,2.6,880
1.13,Ideal,E,SI1,62.2,55,6.69,6.66,4.15,6682
1.01,Very Good,F,VS2,61.5,54,6.45,6.5,3.98,7370
