carat,cut,color,clarity,depth,table,x,y,z,price
2,Ideal,H,SI2,61.5,57,8.04,8,4.93,12587
0.31,Premium,D,SI1,62,58,4.3,4.35,2.68,571
0.32,Premium,F,VS2,59.7,59,4.41,4.44,2.64,645
1.22,Premium,I,SI1,62.7,58,6.83,6.8,4.27,5602
0.9,Good,G,SI1,62.5,62,6.04,6.09,3.79,4008
0.46,Ideal,D,VS2,62.4,56,4.98,4.95,3.1,1298
0.44,Very Good,D,VS2,62.8,58,4.79,4.86,3.03,850
1.03,Very Good,E,SI1,61.3,60,6.51,6.53,4,5010
0.71,Ideal,E,VVS1,61.9,55,5.73,5.77,3.56,4027
2.01,Very Good,I,VS1,61.5,62,7.94,8.07,4.92,15335
0.4,Premium,G,VVS1,60.3,58,4.83,4.79,2.9,1155
2.01,Premium,H,SI2,61.8,62,8.05,7.97,4.95,11646
1.51,Ideal,I,SI2,61.8,57,7.43,7.36,4.57,7577
1.01,Very Good,F,VVS1,62.8,60,6.4,6.34,4,9667
1.23,Ideal,H,SI1,62.3,58,6.85,6.89,4.28,7313
1.35,Ideal,G,VS1,62.2,57,7.09,7.05,4.4,10244
0.33,Ideal,E,VS1,60,57,4.47,4.5,2.69,625
0.54,Ideal,G,VS1,62,56,5.24,5.21,3.24,1847
1.05,Ideal,E,SI1,60.7,55,6.62,6.67,4.03,6316
1.26,Ideal,I,SI2,59.6,57,7.01,7.04,4.19,4620
1.07,Premium,G,SI2,62.1,59,6.54,6.48,4.04,4584
0.4,Ideal,J,SI1,61.2,56,4.77,4.81,2.93,820
0.52,Very Good,E,VS2,62.5,56,5.15,5.18,3.23,1689
1.04,Ideal,I,VS1,61.8,56,6.49,6.51,4.02,5229
0.4,Premium,I,VS1,62.9,59,4.73,4.68,2.96,945
0.31,Ideal,I,VVS1,62,54,4.37,4.4,2.72,557
1.02,Very Good,G,VS1,62,59,6.39,6.45,3.98,6126
0.55,Ideal,F,VS1,61.6,57,5.23,5.29,3.24,1881
0.3,Ideal,E,VVS1,62.2,57,4.28,4.31,2.67,862
0.47,Good,E,VVS1,65.2,56,4.86,4.89,3.18,1613
0.31,Premium,G,VS2,59.9,59,4.38,4.4,2.63,544
0.7,Premium,D,VS1,61.6,61,5.66,5.61,3.47,3001
0.93,Very Good,I,VS1,62.6,59,6.17,6.2,3.87,4033
2.01,Good,H,SI2,64,51,8.08,8.01,5.15,15888
0.57,Ideal,G,VS1,59.3,57,5.42,5.45,3.23,1942
1,Good,G,SI1,61.9,61,6.36,6.4,3.95,4859
1,Ideal,E,SI1,60.1,62,6.46,6.48,3.89,5629
0.46,Ideal,G,IF,62.5,57,4.89,4.94,3.07,1441
1.02,Ideal,D,SI2,58.9,61,6.56,6.62,3.88,4971
1.12,Very Good,G,SI2,63.4,57,6.51,6.47,4.12,3700
1.71,Good,F,SI2,64,59,7.53,7.44,4.79,11225
1.51,Very Good,I,VS1,63,59,7.28,7.3,4.59,9343
0.56,Ideal,E,SI1,62.7,57,5.23,5.27,3.29,1580
0.76,Premium,E,SI2,60,59,5.94,5.9,3.55,2399
0.54,Ideal,G,IF,61.5,55,5.24,5.3,3.23,2289
1.29,Ideal,J,VS2,60.9,58,7.05,7,4.28,5646
1.75,Ideal,J,VVS2,62,55,7.7,7.73,4.78,11609
0.31,Good,F,VS2,63.4,56,4.29,4.32,2.73,625
0.55,Premium,F,SI2,60.6,58,5.31,5.28,3.21,1263
0.7,Very Good,D,SI1,62.5,63,5.7,5.63,3.54,2318
0.24,Ideal,I,VVS2,61.5,56,4.02,4.05,2.48,523
0.72,Ideal,E,VS1,61.9,55,5.74,5.77,3.56,3283
0.5,Ideal,F,SI1,62.7,57,5.06,5.09,3.18,1282
1,Ideal,E,SI1,62.8,54.2,6.32,6.4,4.01,5728
0.41,Premium,J,VS1,61.3,59,4.78,4.74,2.92,830
0.71,Very Good,H,SI2,62.2,55.1,5.7,5.72,3.55,2339
0.51,Ideal,H,IF,62,54,5.14,5.18,3.2,1879
0.31,Ideal,G,VVS2,62.4,56,4.35,4.31,2.7,907
1.54,Premium,I,SI2,62.4,59,7.33,7.35,4.58,6640
0.71,Ideal,I,VS1,61.6,54.7,5.71,5.85,3.54,2397
0.31,Very Good,F,VS2,60.7,61,4.36,4.4,2.66,583
0.9,Fair,F,VS2,65.7,57,6.03,5.99,3.95,3750
1,Very Good,D,VS2,63.4,57,6.36,6.32,4.02,6115
0.51,Ideal,E,VS2,62.5,55,5.13,5.08,3.19,1781
1.28,Premium,G,VS1,60.9,58,7.09,7.01,4.29,9505
1,Good,H,VS2,57.8,59,6.53,6.47,3.75,4166
1.02,Premium,D,SI2,59.3,60,6.56,6.52,3.88,4583
1.5,Premium,F,VS1,59.6,60,7.41,7.49,4.44,15338
1.52,Fair,H,I1,65.4,62,7.1,7.02,4.62,4648
1.01,Very Good,G,VVS2,63.1,56,6.4,6.34,4.02,7565
1.62,Ideal,I,VVS1,61.5,58,7.54,7.56,4.64,12186
0.72,Ideal,J,VS1,62.3,55,5.77,5.69,3.57,1832
0.41,Ideal,D,VVS1,62.2,56,4.8,4.78,2.98,1582
1.12,Very Good,D,SI2,59.3,59,6.76,6.8,4.02,5243
0.53,Premium,G,VS2,62.5,56,5.19,5.18,3.24,1607
0.4,Ideal,I,SI1,61.6,56,4.74,4.68,2.9,765
0.3,Ideal,F,VVS2,62.3,54,4.32,4.35,2.7,684
1.53,Very Good,G,VS2,61.6,57,7.3,7.4,4.53,13248
0.54,Ideal,G,VVS2,62,56,5.23,5.27,3.25,1920
0.56,Ideal,H,IF,61.3,56,5.32,5.35,3.27,2135
0.9,Very Good,I,VS2,63.4,57,6.07,6.1,3.86,3489
0.35,Premium,H,VS1,61.7,59,4.53,4.51,2.79,788
0.71,Very Good,E,VS2,63.4,60,5.71,5.67,3.61,2450
0.4,Premium,E,VS1,62.8,59,4.67,4.63,2.92,1125
0.32,Ideal,I,VS1,61.7,55.6,4.41,4.43,2.73,529
0.31,Ideal,D,SI1,63,54,4.35,4.32,2.73,732
2.29,Ideal,J,SI2,61.8,56.4,8.4,8.5,5.23,13726
0.42,Ideal,G,VVS2,60.6,56,4.86,4.88,2.95,933
0.55,Ideal,F,VVS1,61.2,54,5.3,5.35,3.26,3005
0.9,Ideal,G,SI2,62.3,56,6.14,6.21,3.85,3718
0.42,Premium,G,SI1,62.7,59,4.72,4.75,2.97,717
1.01,Premium,D,SI1,59.2,61,6.4,6.34,3.77,5147
0.5,Good,E,SI1,65.5,56,4.9,4.99,3.24,1136
0.5,Very Good,F,I1,63.3,59,5.03,4.99,3.17,1188
0.34,Good,E,SI1,63.2,55,4.46,4.49,2.83,596
0.32,Ideal,F,VVS2,61.2,57,4.42,4.44,2.71,800
1.06,Premium,G,SI1,59.6,58,6.67,6.73,3.99,4815
1.04,Very Good,H,SI2,62.9,57,6.39,6.45,4.04,4435
1,Premium,I,VS1,60.3,62,6.46,6.41,3.88,3763
0.46,Good,F,IF,57.5,58,5.12,5.18,2.96,1806
0.51,Good,E,VS2,59.2,62,5.22,5.29,3.11,1554
0.47,Ideal,H,SI1,61.1,55,5.04,5.07,3.09,787
1.23,Ideal,H,VS2,62.3,56,6.86,6.79,4.25,7260
0.33,Ideal,G,VS1,61.8,56,4.45,4.42,2.74,854
1.55,Premium,J,SI2,62.6,57,7.37,7.32,4.6,6890
0.61,Very Good,E,SI1,63.3,60,5.36,5.29,3.37,1726
2.02,Very Good,H,SI1,61.1,58,8.07,8.16,4.96,18236
1,Ideal,J,SI2,62.1,56,6.34,6.41,3.96,3465
1.4,Very Good,E,VS1,59.1,57,7.28,7.38,4.33,12196
1.05,Ideal,G,VS1,61.3,57,6.58,6.51,4.01,7155
1.27,Ideal,H,SI2,61.8,57,6.93,6.96,4.29,6403
1.51,Very Good,J,VS1,63.5,60,7.29,7.23,4.61,7991
1.12,Very Good,F,VS2,62,58,6.63,6.69,4.13,6925
0.41,Ideal,G,VS1,61.6,57,4.74,4.77,2.93,899
0.5,Ideal,E,VS2,62.2,56,5.12,5.11,3.18,1629
1.01,Very Good,H,SI1,62.6,58,6.34,6.44,4,4369
1.01,Fair,G,SI2,65.1,58,6.29,6.21,4.07,3461
0.24,Very Good,J,VVS2,62.8,57,3.94,3.96,2.48,336
1.23,Very Good,J,VS2,62.8,59,6.75,6.82,4.26,4960
0.31,Very Good,I,VVS1,63.6,55,4.27,4.32,2.73,541
1.01,Good,E,VVS2,63.9,58,6.37,6.31,4.05,8569
0.4,Fair,D,SI1,65.1,55,4.63,4.68,3.03,644
0.3,Premium,D,VS2,61,60,4.29,4.33,2.63,710
0.28,Very Good,E,VVS2,60,56,4.26,4.28,2.56,642
1.06,Very Good,E,VS1,59.6,60,6.68,6.75,4,8219
0.35,Premium,G,VS1,62.6,56,4.52,4.49,2.82,845
0.24,Very Good,F,VVS2,61.8,56,4.01,4.04,2.48,608
0.38,Ideal,E,VVS2,59.9,61,4.71,4.74,2.83,1008
0.72,Ideal,F,VS2,59.5,57,5.91,5.86,3.5,2863
0.34,Ideal,H,VS2,61.5,54,4.5,4.54,2.78,537
0.38,Premium,I,VS2,62.5,58,4.58,4.61,2.87,633
1.2,Premium,F,VVS2,62.8,60,6.79,6.74,4.25,10580
0.77,Ideal,D,SI2,60.2,56,5.98,6.04,3.62,2923
0.55,Very Good,E,VS1,61.6,55,5.26,5.28,3.25,1986
1.01,Good,I,VS1,63.8,57,6.31,6.23,4,4016
0.36,Ideal,E,SI1,62.1,56,4.59,4.56,2.84,810
0.98,Very Good,E,SI2,61.1,60,6.31,6.36,3.87,3895
1.06,Good,H,SI1,57.2,60,6.84,6.74,3.88,4060
0.91,Good,I,VS2,64.3,58,6.09,6.05,3.9,2813
0.31,Ideal,E,VVS1,61,57,4.36,4.33,2.65,988
0.9,Good,E,SI1,63.8,61,6.05,6.08,3.87,3391
0.51,Ideal,E,SI1,62.4,55,5.14,5.09,3.19,1443
1,Premium,F,VS2,62.4,60,6.35,6.38,3.97,6352
0.85,Ideal,H,SI2,62.5,57,6.02,6.07,3.78,2833
0.9,Very Good,I,VS2,61.4,58,6.22,6.25,3.83,4089
1.02,Premium,F,SI2,62,59,6.42,6.33,3.95,4238
0.4,Very Good,D,SI1,60.3,62,4.7,4.75,2.85,720
0.25,Ideal,G,IF,61.1,57,4.06,4.07,2.48,582
1.13,Fair,H,I1,64.8,59,6.52,6.42,4.19,2968
2.59,Ideal,J,VS1,61.7,56,8.83,8.77,5.43,16465
0.9,Very Good,F,SI2,63.4,59,6.07,6.11,3.86,3605
0.75,Very Good,E,VVS1,62.3,57,5.73,5.83,3.6,4889
1.01,Very Good,E,VVS1,63.1,57,6.39,6.36,4.02,10891
1.51,Good,F,SI2,64.2,61,7.24,7.19,4.63,7695
1.62,Ideal,F,VS2,61.2,57,7.52,7.58,4.62,18281
0.34,Very Good,H,SI2,58.6,62,4.6,4.62,2.7,417
2.3,Premium,J,SI1,59.6,59,8.61,8.56,5.12,12499
0.98,Premium,H,I1,59.6,60,6.61,6.48,3.89,2046
1.31,Premium,J,SI1,60.7,58,7.11,7.06,4.3,4475
0.27,Ideal,H,VVS2,62.1,57,4.15,4.1,2.56,623
0.31,Very Good,G,VS2,58.8,62,4.4,4.41,2.59,471
2.02,Premium,H,VS2,61.3,60,8.16,8.11,4.99,15987
0.57,Ideal,D,VS2,62.1,56,5.34,5.29,3.3,1963
0.34,Ideal,E,VS2,62.5,55,4.45,4.48,2.79,692
0.23,Very Good,E,VVS2,61.8,59,3.92,3.95,2.43,465
1.5,Very Good,I,VVS2,62,53,7.3,7.34,4.54,10873
1,Ideal,I,SI2,62.5,56,6.38,6.35,3.98,3276
1.31,Ideal,F,VS1,61.9,54,7.03,7.06,4.35,10957
1.51,Good,E,SI1,63.1,58,7.23,7.28,4.58,11460
0.71,Premium,F,VS1,62.7,59,5.7,5.62,3.55,2839
0.32,Premium,D,SI1,61.3,60,4.43,4.41,2.71,756
1.2,Ideal,H,VS1,62.5,57,6.81,6.73,4.23,6814
1.57,Ideal,F,SI1,61.1,55,7.55,7.53,4.61,12432
0.91,Premium,H,VS1,61.8,54,6.32,6.27,3.89,4670
0.8,Ideal,F,SI2,62.5,56,5.94,5.99,3.73,3066
1.07,Very Good,G,VS2,60.9,58,6.56,6.6,4.01,6355
0.54,Ideal,D,VVS2,61.2,55,5.25,5.31,3.23,2302
0.41,Premium,G,VS2,59.7,59,4.81,4.84,2.88,827
0.72,Premium,E,SI2,60.4,58,5.82,5.78,3.5,2320
0.46,Ideal,E,VVS2,62.6,55,4.95,4.92,3.09,1736
0.91,Fair,E,VVS2,63.1,55,6.13,6,3.83,5430
1.11,Premium,G,VS2,62.3,58,6.65,6.61,4.13,6713
0.51,Premium,G,VS1,62.3,58,5.13,5.08,3.18,1781
0.34,Ideal,I,VVS1,61.8,56,4.47,4.5,2.77,626
0.53,Ideal,G,VS2,60.9,56,5.25,5.21,3.18,1807
1.35,Premium,I,SI2,59.8,59,7.26,7.2,4.32,5715
0.31,Ideal,E,VS2,61.7,55,4.36,4.33,2.68,872
1.52,Good,J,VS2,63.1,61,7.19,7.23,4.55,6982
0.34,Premium,H,VS1,60.6,60,4.49,4.45,2.71,765
0.42,Ideal,G,SI2,60.7,57,4.87,4.84,2.95,829
0.74,Very Good,E,SI1,63.5,56,5.74,5.79,3.66,2803
1.05,Premium,H,SI1,61.3,58,6.52,6.47,3.98,5228
1.08,Premium,D,SI2,62.1,58,6.62,6.59,4.1,5138
1.07,Premium,D,VS2,62.4,57,6.59,6.51,4.09,7550
0.41,Very Good,E,SI1,59.3,61,4.8,4.84,2.86,705
1.15,Ideal,G,SI1,61.7,56,6.72,6.76,4.16,5224
0.35,Very Good,E,VS1,59.7,59,4.59,4.62,2.75,790
0.34,Good,H,VS2,63.1,56,4.41,4.46,2.8,537
1.05,Ideal,F,VVS1,62.7,57,6.5,6.41,4.05,9784
0.73,Ideal,J,SI1,62,55,5.75,5.86,3.6,2184
0.72,Very Good,J,VS2,62.2,58,5.68,5.73,3.55,2028
0.54,Ideal,E,SI2,60.4,57,5.27,5.33,3.2,1246
0.41,Very Good,G,VS2,61.3,57,4.76,4.8,2.93,827
0.34,Ideal,E,SI1,62.2,55,4.49,4.45,2.78,765
0.5,Premium,F,VVS2,61.9,58,5.1,5.07,3.15,2160
1.58,Premium,D,SI1,62.7,60,7.41,7.37,4.63,13995
1.57,Premium,J,VS1,60.8,61,7.6,7.49,4.59,7190
0.3,Fair,E,VVS2,66.6,54,4.14,4.18,2.77,586
0.32,Very Good,G,SI2,63.4,55,4.35,4.32,2.75,540
1.21,Ideal,I,SI2,60.6,56,6.94,6.92,4.2,5184
0.7,Premium,I,VVS1,59.1,60,5.8,5.77,3.42,2536
1,Ideal,E,SI1,61.5,57,6.41,6.47,3.96,4864
0.91,Very Good,F,SI1,63.3,60,6.1,6.06,3.85,3195
0.9,Premium,I,VS2,59.1,59,6.28,6.24,3.7,3385
0.56,Ideal,I,VVS1,61.5,55,5.33,5.37,3.29,1616
0.23,Very Good,E,VVS2,62.5,55,3.94,3.96,2.47,505
1.51,Good,G,SI1,63.3,58,7.2,7.26,4.58,10085
0.6,Ideal,F,VS1,62.9,57,5.35,5.31,3.35,2142
1.01,Premium,G,SI1,59.9,56,6.6,6.45,3.91,4875
0.34,Ideal,I,VS2,61.1,55,4.51,4.55,2.77,495
0.42,Very Good,E,SI1,61.5,61,4.82,4.87,2.98,722
1,Good,I,SI1,60.5,57,6.4,6.46,3.89,3878
1,Premium,F,SI1,61.6,60,6.31,6.41,3.9,5197
1.01,Premium,F,SI2,61.3,58,6.42,6.33,3.91,3597
0.51,Very Good,G,IF,59.3,57,5.25,5.31,3.13,2084
2.15,Very Good,H,SI2,62.8,58,8.17,8.22,5.15,17065
1.15,Premium,H,SI1,60.2,60,6.87,6.78,4.11,4772
1.27,Premium,H,VS2,60,61,7.03,6.99,4.26,7503
0.78,Premium,G,SI2,60.6,58,6.02,5.99,3.64,2486
1.02,Very Good,E,SI2,60.7,62,6.44,6.47,3.92,4404
0.74,Premium,D,SI1,62.4,59,5.73,5.8,3.6,3036
0.38,Ideal,E,VS2,61.5,55,4.67,4.7,2.88,813
2.03,Premium,H,SI1,61.7,59,8.1,8.17,5.02,16747
0.51,Premium,D,SI1,61,60,5.18,5.15,3.15,1687
1.01,Very Good,D,SI2,63.4,57,6.4,6.31,4.03,4472
1,Ideal,J,SI2,62.1,56,6.41,6.34,3.96,3528
1.12,Premium,D,SI2,59.5,59,6.8,6.75,4.03,4663
1.72,Very Good,I,SI2,63.4,57,7.6,7.58,4.81,8630
0.4,Ideal,H,IF,62.7,57,4.68,4.7,2.94,1158
0.24,Very Good,E,VVS2,61.6,59,3.98,4.01,2.46,552
2,Premium,I,SI2,60,58,8.23,8.17,4.92,10976
0.7,Very Good,F,SI1,61.4,59,5.67,5.7,3.49,2312
2.01,Ideal,I,VS2,64.8,55,7.91,7.87,5.12,15729
0.51,Premium,F,SI2,58.9,60,5.24,5.19,3.07,1195
0.94,Very Good,H,SI2,62.7,61,6.21,6.24,3.9,3624
0.51,Ideal,F,VVS2,61.9,56,5.09,5.14,3.16,2098
1.02,Very Good,H,SI2,62.4,59,6.37,6.42,3.99,3927
0.31,Ideal,I,SI1,62,53,4.37,4.4,2.72,436
1.01,Good,J,SI1,58.8,57,6.57,6.63,3.88,3853
1,Good,J,SI1,63.8,59,6.34,6.27,4.02,3780
0.3,Premium,H,SI1,59.5,62,4.35,4.32,2.58,540
2.09,Premium,G,SI2,59.8,59,8.37,8.32,4.99,14024
0.51,Ideal,E,VS2,61.5,57,5.09,5.12,3.14,1656
1.53,Very Good,E,VS1,60.7,60,7.38,7.52,4.52,14931
0.31,Ideal,F,VS2,61.6,56,4.35,4.38,2.69,583
1.21,Premium,J,SI1,62.7,57,6.77,6.72,4.23,4391
2.03,Very Good,J,SI2,61.7,61,8.04,8.18,5,11968
1.5,Ideal,I,VVS2,60.3,57,7.43,7.47,4.49,10907
0.29,Ideal,G,IF,62,56,4.23,4.27,2.63,673
0.43,Very Good,G,VS2,62.4,56,4.84,4.87,3.02,852
0.7,Very Good,F,SI1,59.8,59,5.78,5.82,3.47,2161
1.56,Ideal,G,SI1,60.4,56,7.51,7.55,4.55,13724
0.38,Ideal,I,SI1,61.9,54,4.64,4.67,2.88,593
0.38,Ideal,I,VS1,62.3,55,4.63,4.66,2.89,703
0.73,Ideal,H,IF,61.6,55,5.8,5.82,3.58,3378
0.41,Ideal,H,VS1,61,54,4.84,4.8,2.94,1024
0.31,Ideal,G,VVS1,62.5,54,4.36,4.38,2.73,789
0.3,Ideal,H,VVS2,61.5,57,4.34,4.31,2.66,776
0.43,Very Good,G,SI1,62.9,55,4.83,4.87,3.05,754
0.53,Very Good,G,SI2,62.5,55,5.14,5.19,3.23,1000
0.31,Premium,E,VS2,61.3,60,4.32,4.39,2.67,680
0.3,Very Good,D,VS1,59.4,60,4.34,4.38,2.59,661
1.5,Premium,G,SI1,61.2,58,7.34,7.44,4.52,9645
1.2,Very Good,I,SI1,62.6,59,6.75,6.71,4.21,5522
1,Ideal,J,VS1,62.3,56,6.43,6.38,3.99,4144
0.71,Ideal,D,VS2,60.4,57,5.77,5.82,3.5,3135
0.36,Very Good,D,VS2,64,56,4.49,4.51,2.88,759
1.03,Ideal,G,VVS2,60.7,57,6.5,6.58,3.97,8385
0.36,Very Good,I,VS1,60.3,60,4.58,4.64,2.78,568
1.28,Premium,G,VS1,60.9,58,7.01,7.09,4.29,9335
0.57,Very Good,E,VS2,63,59,5.25,5.29,3.32,1654
0.35,Ideal,F,VS2,60.5,57,4.6,4.52,2.76,906
0.51,Ideal,F,VVS1,60.9,57,5.16,5.21,3.16,2208
0.7,Good,G,VS2,62.1,61,5.68,5.69,3.53,2367
0.5,Very Good,F,VS2,63,57,5.02,5.1,3.19,1272
0.33,Ideal,I,VS2,62.4,56,4.43,4.39,2.75,594
1.52,Premium,J,VS1,62.5,58,7.37,7.34,4.6,9014
1.52,Ideal,F,VS2,62.8,55,7.37,7.28,4.6,14038
0.7,Very Good,G,VS1,61,57,5.69,5.72,3.48,2591
0.7,Very Good,E,SI1,63,55,5.61,5.66,3.55,2537
1,Very Good,D,SI1,62.8,58,6.35,6.39,4,5005
0.33,Ideal,H,VVS1,61.7,55,4.48,4.5,2.77,730
0.96,Fair,G,SI1,69.7,59,6.09,5.9,4.18,3299
1.59,Ideal,H,VS1,61.8,57,7.49,7.42,4.61,12157
1.68,Ideal,I,VS2,62.1,57,7.6,7.54,4.7,10800
0.46,Ideal,G,IF,61.6,54,4.97,5,3.07,1558
1.01,Very Good,F,VVS1,61.4,58,6.39,6.44,3.94,9810
0.3,Ideal,D,SI1,62.2,55,4.29,4.33,2.68,552
1.75,Ideal,J,VS2,62.1,56,7.74,7.69,4.79,9890
1.01,Premium,G,SI2,59.1,59,6.55,6.51,3.86,4242
0.4,Good,G,VS2,62.8,54.4,4.67,4.7,2.94,909
1.14,Premium,H,VS2,61.3,59,6.76,6.72,4.13,5700
0.96,Good,J,VS2,63.9,58,6.27,6.21,3.99,3312
0.92,Good,E,SI1,63.7,57,6.11,6.14,3.9,4258
0.35,Very Good,I,VS2,62.9,57,4.5,4.53,2.84,491
0.38,Ideal,G,VS2,61.5,57,4.66,4.68,2.87,840
0.3,Premium,D,SI2,62.9,58,4.29,4.26,2.69,574
0.7,Ideal,H,VS2,61.4,56,5.72,5.75,3.52,2733
1.03,Ideal,E,SI1,62,53,6.5,6.47,4.02,5710
1,Premium,H,VS2,59.7,58,6.57,6.52,3.91,4861
0.41,Ideal,F,VS2,61.8,56,4.76,4.79,2.95,863
0.7,Premium,G,VS1,62.2,57,5.69,5.66,3.53,2648
0.81,Good,H,SI1,63,58,5.79,5.87,3.67,2534
0.3,Very Good,G,VS2,63,55,4.29,4.31,2.71,526
0.7,Premium,E,SI1,61.3,58,5.71,5.68,3.49,2777
1.26,Premium,D,SI1,59.5,59,7.13,7.06,4.22,7903
0.31,Premium,E,VS1,60.5,59,4.36,4.37,2.64,734
0.34,Premium,F,VS2,59.8,59,4.55,4.51,2.71,854
0.23,Very Good,G,VVS1,61.5,56,3.92,3.96,2.42,484
1.51,Ideal,I,SI1,62.7,57,7.35,7.3,4.59,8400
1.5,Very Good,E,VS2,59.5,58,7.44,7.48,4.44,14592
0.5,Very Good,F,VVS2,61.2,57,5.1,5.13,3.13,1891
1.06,Premium,I,SI1,61.9,59,6.52,6.5,4.03,4452
2.04,Very Good,J,VS1,62.6,58,8.06,8.11,5.06,14527
0.32,Very Good,E,SI1,60.4,61,4.39,4.42,2.66,524
0.31,Very Good,E,SI1,62.7,58,4.31,4.33,2.71,544
2.01,Premium,J,SI2,61.4,60,8.14,8.07,4.98,12407
1.37,Premium,J,SI2,60.7,60,7.19,7.07,4.33,5156
0.56,Ideal,G,SI1,62,57,5.25,5.27,3.26,1631
1,Good,G,SI1,62.5,65,6.24,6.31,3.92,4528
0.77,Premium,D,VS2,61.8,58,5.84,5.81,3.6,3291
0.31,Ideal,E,VVS1,61.3,56,4.39,4.43,2.7,1064
1.01,Good,E,SI1,64.3,59,6.34,6.31,4.07,4853
0.54,Ideal,G,VS1,61.9,54,5.25,5.28,3.26,1847
0.4,Ideal,E,VS2,62.4,55,4.71,4.74,2.95,912
0.5,Fair,E,VS1,56.1,64,5.31,5.28,2.97,1950
0.3,Premium,I,VVS1,60.5,60,4.34,4.32,2.62,709
1.02,Premium,G,VS1,61,58,6.55,6.49,3.98,6683
0.3,Premium,I,VVS1,62.6,60,4.28,4.25,2.67,709
0.73,Premium,D,SI1,60.5,58,5.85,5.82,3.53,2498
0.77,Very Good,D,VS2,59.6,57,6.01,6.03,3.59,3787
0.23,Very Good,D,VVS2,61,59,3.95,3.98,2.42,530
0.31,Very Good,E,IF,58.1,60,4.45,4.5,2.6,987
1,Good,E,SI2,61,61,6.37,6.44,3.91,4394
1.1,Ideal,G,SI1,61.6,56,6.59,6.68,4.09,5610
1.17,Premium,D,VS1,61.7,59,6.72,6.77,4.16,9934
0.6,Premium,D,SI2,62.3,59,5.41,5.31,3.34,1449
1.08,Ideal,I,VS2,61.8,54,6.6,6.57,4.07,5455
2.3,Ideal,H,SI2,61.6,56,8.48,8.52,5.24,18304
0.55,Premium,G,SI1,60.2,59,5.32,5.28,3.19,1848
0.71,Ideal,E,VS1,60.4,56,5.8,5.85,3.52,3238
1.14,Very Good,G,VS2,63.2,58,6.67,6.63,4.2,6803
0.58,Very Good,F,SI2,63,56,5.34,5.26,3.34,1173
0.77,Very Good,G,VS2,58.3,63,6,6.05,3.51,2896
1.1,Very Good,J,SI2,61.8,58,6.6,6.63,4.09,4283
0.57,Ideal,H,VS1,61.3,55.1,5.34,5.42,3.29,1720
1.52,Ideal,F,VS1,62.2,55,7.29,7.41,4.57,16055
1.15,Premium,I,SI1,62.2,56,6.77,6.67,4.18,4637
1.76,Fair,J,VS1,56.9,66,8.09,7.94,4.56,9314
1,Premium,G,VS1,59.1,61,6.54,6.48,3.85,6552
0.24,Ideal,F,VVS1,61.8,55,4,4.03,2.48,678
0.37,Ideal,E,VVS1,61.5,56,4.59,4.64,2.84,1103
0.31,Premium,E,VS2,62.6,58,4.33,4.29,2.7,872
0.4,Ideal,H,VVS2,62.1,57,4.69,4.74,2.93,877
1.12,Premium,I,VS2,61.9,58,6.63,6.68,4.12,5027
0.4,Ideal,I,VS2,61.8,56,4.73,4.79,2.94,639
1.13,Ideal,F,I1,62.2,55,6.63,6.68,4.14,3542
0.52,Very Good,E,VS1,60.7,54,5.22,5.29,3.19,1682
0.56,Premium,D,SI2,60.4,58,5.32,5.37,3.23,1388
1.15,Very Good,E,IF,59.2,57,6.78,6.86,4.04,12895
0.81,Ideal,E,VVS1,62.5,54,5.95,5.98,3.73,5752
1.25,Very Good,G,VS2,63.5,60,6.74,6.64,4.25,8575
0.25,Premium,E,VVS2,62.5,59,4.05,4.02,2.52,740
0.3,Ideal,J,VVS2,62.3,58,4.26,4.28,2.66,439
0.52,Premium,G,VS1,61.7,56,5.21,5.17,3.2,1815
1.1,Premium,F,SI1,59.5,59,6.77,6.7,4.01,5821
0.31,Premium,F,VS2,59.4,58,4.45,4.37,2.62,749
0.42,Good,E,VVS2,61.9,61,4.72,4.78,2.94,1042
1.01,Premium,I,SI1,62.7,58,6.4,6.33,3.99,3337
0.3,Ideal,H,VS2,62.5,57,4.26,4.29,2.67,491
1.04,Premium,J,VS2,58.7,58,6.68,6.61,3.9,4043
0.3,Very Good,G,VS1,62.8,59,4.23,4.27,2.67,605
0.42,Premium,F,VS1,60.9,59,4.85,4.8,2.94,1103
0.31,Premium,J,VS1,61.8,59,4.33,4.31,2.67,523
0.25,Very Good,H,VVS1,61.6,56,4.07,4.1,2.51,467
0.72,Ideal,H,VS1,61.4,56,5.79,5.81,3.56,2998
1,Ideal,G,SI2,60.3,57,6.51,6.45,3.91,3528
0.73,Ideal,G,VS1,60.8,58,5.81,5.87,3.55,3342
0.91,Ideal,J,VS1,61.9,56,6.19,6.22,3.85,3863
0.61,Very Good,D,VS2,61.5,57,5.45,5.48,3.36,2266
1.01,Ideal,G,VS2,61.8,56,6.45,6.42,3.98,6108
1.26,Good,J,VS2,63.2,57.3,6.81,6.86,4.32,5211
1.18,Very Good,E,SI2,62.5,60,6.7,6.74,4.2,5088
0.3,Ideal,G,VVS2,62.7,57,4.26,4.32,2.69,684
0.91,Premium,E,VS1,60.6,58,6.32,6.25,3.81,5101
0.71,Very Good,F,SI2,60.9,56,5.8,5.83,3.54,2036
1.03,Ideal,D,SI2,62.8,56,6.46,6.43,4.05,4764
0.73,Premium,G,VS2,60.7,58,5.82,5.87,3.55,2746
